Richness,Chain,Omnivory,Apparent,Exploitative,FCL,Resource,Disturbance,Ecosystem
8,0.464285714,0.214285714,0.178571429,0.142857143,2,4,0.1,0.7
12,0.333333333,0.027777778,0.333333333,0.305555556,3,4,0.1,0.8
16,0.345454545,0.118181818,0.272727273,0.263636364,3,4,0.1,0.8
12,0.533333333,0,0.233333333,0.233333333,2,4,0.1,0.8
3,NA,NA,NA,NA,0,4,0.1,0.8
15,0.4,0.085714286,0.271428571,0.242857143,3,4,0.1,0.8
16,0.443037975,0.037974684,0.253164557,0.265822785,3,4,0.1,0.8
15,0.357142857,0.1,0.2,0.342857143,3,4,0.1,0.8
12,0.44,0.04,0.28,0.24,3,4,0.1,0.8
14,0.452380952,0.071428571,0.238095238,0.238095238,3,4,0.1,0.8
11,0.571428571,0,0.142857143,0.285714286,3,4,0.1,0.8
17,0.447368421,0.078947368,0.228070175,0.245614035,3,4,0.1,0.8
6,0.4,0,0.2,0.4,2,4,0.1,0.8
12,0.392156863,0.078431373,0.254901961,0.274509804,3,4,0.1,0.8
20,0.4375,0.08125,0.2625,0.21875,3,4,0.1,0.8
8,0.473684211,0.052631579,0.157894737,0.315789474,2,4,0.1,0.8
7,0.533333333,0.066666667,0.2,0.2,2,4,0.1,0.8
13,0.438596491,0.035087719,0.245614035,0.280701754,2,4,0.1,0.8
17,0.436363636,0.109090909,0.245454545,0.209090909,3,4,0.1,0.8
9,0.318181818,0.136363636,0.227272727,0.318181818,2,4,0.1,0.8
13,0.435897436,0.115384615,0.205128205,0.243589744,3,4,0.1,0.8
11,0.380952381,0.119047619,0.333333333,0.166666667,2,4,0.1,0.9
21,0.37593985,0.082706767,0.233082707,0.308270677,4,4,0.1,0.9
20,0.414772727,0.090909091,0.267045455,0.227272727,3,4,0.1,0.9
16,0.361445783,0.072289157,0.277108434,0.289156627,3,4,0.1,0.9
18,0.391304348,0.101449275,0.260869565,0.246376812,3,4,0.1,0.9
10,0.428571429,0.214285714,0.178571429,0.178571429,3,4,0.1,0.9
12,0.411764706,0.156862745,0.235294118,0.196078431,3,4,0.1,0.9
4,0,0,0.5,0.5,1,4,0.1,0.9
15,0.422222222,0.111111111,0.277777778,0.188888889,3,4,0.1,0.9
19,0.345679012,0.104938272,0.234567901,0.314814815,3,4,0.1,0.9
8,0.5,0.166666667,0.166666667,0.166666667,2,4,0.1,0.9
12,0.487804878,0.12195122,0.146341463,0.243902439,3,4,0.1,0.9
12,0.522727273,0.113636364,0.204545455,0.159090909,3,4,0.1,0.9
15,0.424242424,0.106060606,0.227272727,0.242424242,3,4,0.1,0.9
16,0.430555556,0.111111111,0.194444444,0.263888889,3,4,0.1,0.9
21,0.46031746,0.095238095,0.23015873,0.214285714,3,4,0.1,0.9
6,0.363636364,0.181818182,0,0.454545455,2,4,0.1,0.9
4,0.5,0.5,0,0,2,4,0.1,0.9
17,0.367647059,0.117647059,0.264705882,0.25,3,4,0.1,0.9
11,0.5,0.035714286,0.285714286,0.178571429,3,4,0.1,0.9
4,NA,NA,NA,NA,1,4,0.2,0.1
4,1,0,0,0,2,4,0.2,0.1
8,0.470588235,0.176470588,0.176470588,0.176470588,3,4,0.2,0.1
12,0.4,0.04,0.32,0.24,3,4,0.2,0.1
3,0,0,1,0,1,4,0.2,0.1
4,1,0,0,0,3,4,0.2,0.1
2,NA,NA,NA,NA,1,4,0.2,0.1
2,NA,NA,NA,NA,1,4,0.2,0.1
5,0.75,0,0.25,0,3,4,0.2,0.1
5,0.333333333,0,0.333333333,0.333333333,2,4,0.2,0.1
3,0,0,1,0,1,4,0.2,0.1
5,1,0,0,0,2,4,0.2,0.1
13,0.327868852,0.147540984,0.278688525,0.245901639,3,4,0.2,0.1
6,0.545454545,0.181818182,0.090909091,0.181818182,3,4,0.2,0.1
1,NA,NA,NA,NA,0,4,0.2,0.1
2,NA,NA,NA,NA,0,4,0.2,0.1
9,0.5,0.071428571,0.285714286,0.142857143,3,4,0.2,0.1
8,0.296296296,0.185185185,0.259259259,0.259259259,2,4,0.2,0.1
5,0.666666667,0,0,0.333333333,2,4,0.2,0.1
13,0.408163265,0.142857143,0.224489796,0.224489796,3,4,0.2,0.1
7,0.666666667,0,0.222222222,0.111111111,3,4,0.2,0.2
9,0.615384615,0,0.153846154,0.230769231,3,4,0.2,0.2
8,0.37037037,0.148148148,0.333333333,0.148148148,2,4,0.2,0.2
1,NA,NA,NA,NA,0,4,0.2,0.2
6,0.5,0,0.25,0.25,2,4,0.2,0.2
8,0.421052632,0.157894737,0.157894737,0.263157895,3,4,0.2,0.2
3,1,0,0,0,2,4,0.2,0.2
10,0.256410256,0.076923077,0.384615385,0.282051282,2,4,0.2,0.2
11,0.444444444,0.037037037,0.296296296,0.222222222,3,4,0.2,0.2
1,NA,NA,NA,NA,0,4,0.2,0.2
5,0.5,0.25,0,0.25,3,4,0.2,0.2
3,NA,NA,NA,NA,1,4,0.2,0.2
5,0.5,0,0.5,0,1,4,0.2,0.2
5,0.333333333,0,0.333333333,0.333333333,2,4,0.2,0.2
4,0,0,0.5,0.5,1,4,0.2,0.2
10,0.4,0.12,0.12,0.36,2,4,0.2,0.2
11,0.291666667,0.333333333,0.125,0.25,3,4,0.2,0.2
1,NA,NA,NA,NA,0,4,0.2,0.2
6,0.5,0,0,0.5,2,4,0.2,0.2
8,0.388888889,0.166666667,0.222222222,0.222222222,2,4,0.2,0.2
7,0.384615385,0,0.461538462,0.153846154,2,4,0.2,0.3
5,0.5,0,0.25,0.25,2,4,0.2,0.3
13,0.454545455,0.109090909,0.2,0.236363636,3,4,0.2,0.3
12,0.444444444,0,0.222222222,0.333333333,3,4,0.2,0.3
14,0.397260274,0.136986301,0.273972603,0.191780822,2,4,0.2,0.3
10,0.340909091,0.159090909,0.295454545,0.204545455,3,4,0.2,0.3
6,0.545454545,0.272727273,0,0.181818182,3,4,0.2,0.3
2,NA,NA,NA,NA,0,4,0.2,0.3
4,0,0,0.5,0.5,1,4,0.2,0.3
10,0.421052632,0.105263158,0.315789474,0.157894737,3,4,0.2,0.3
6,0,0.25,0.5,0.25,1,4,0.2,0.3
5,0.5,0,0.25,0.25,2,4,0.2,0.3
5,0.5,0,0.5,0,1,4,0.2,0.3
9,0.375,0.175,0.25,0.2,2,4,0.2,0.3
0,NA,NA,NA,NA,-1,4,0.2,0.3
0,NA,NA,NA,NA,-1,4,0.2,0.3
10,0.46,0.14,0.14,0.26,3,4,0.2,0.3
11,0.434782609,0,0.434782609,0.130434783,3,4,0.2,0.3
8,0.5,0,0.166666667,0.333333333,2,4,0.2,0.3
5,0.75,0,0,0.25,3,4,0.2,0.3
4,0,0.333333333,0,0.666666667,1,4,0.2,0.4
7,0.2,0.1,0.2,0.5,2,4,0.2,0.4
5,0.75,0,0.25,0,3,4,0.2,0.4
9,0.6,0,0.2,0.2,2,4,0.2,0.4
6,0.454545455,0,0.363636364,0.181818182,2,4,0.2,0.4
8,0.333333333,0.111111111,0.111111111,0.444444444,2,4,0.2,0.4
15,0.402985075,0.089552239,0.208955224,0.298507463,3,4,0.2,0.4
6,0.5,0.1,0.1,0.3,2,4,0.2,0.4
6,0.285714286,0.285714286,0.428571429,0,1,4,0.2,0.4
11,0.275862069,0.068965517,0.379310345,0.275862069,3,4,0.2,0.4
5,0,0,0.75,0.25,1,4,0.2,0.4
9,0.363636364,0.181818182,0.363636364,0.090909091,3,4,0.2,0.4
6,0.333333333,0,0.333333333,0.333333333,2,4,0.2,0.4
6,0.5,0.25,0.125,0.125,2,4,0.2,0.4
7,0.411764706,0.176470588,0.294117647,0.117647059,2,4,0.2,0.4
7,0.555555556,0.111111111,0.222222222,0.111111111,3,4,0.2,0.4
11,0.481481481,0.037037037,0.259259259,0.222222222,2,4,0.2,0.4
11,0.37037037,0.12962963,0.296296296,0.203703704,2,4,0.2,0.4
12,0.486486486,0.081081081,0.189189189,0.243243243,2,4,0.2,0.4
7,0.294117647,0.117647059,0.235294118,0.352941176,2,4,0.2,0.4
6,0,0,0.333333333,0.666666667,1,4,0.2,0.5
10,0.583333333,0,0.166666667,0.25,3,4,0.2,0.5
11,0.386363636,0.136363636,0.227272727,0.25,2,4,0.2,0.5
9,0.5,0.0625,0.1875,0.25,3,4,0.2,0.5
7,0.384615385,0.230769231,0.230769231,0.153846154,2,4,0.2,0.5
8,0.636363636,0,0.181818182,0.181818182,3,4,0.2,0.5
8,0.526315789,0.157894737,0.157894737,0.157894737,3,4,0.2,0.5
14,0.394366197,0.084507042,0.197183099,0.323943662,2,4,0.2,0.5
6,0.5,0,0.25,0.25,2,4,0.2,0.5
11,0.44,0.12,0.22,0.22,3,4,0.2,0.5
8,0.4,0,0.333333333,0.266666667,2,4,0.2,0.5
11,0.5,0.045454545,0.363636364,0.090909091,3,4,0.2,0.5
9,0.2,0.15,0.5,0.15,3,4,0.2,0.5
8,0.238095238,0.19047619,0.476190476,0.095238095,1,4,0.2,0.5
6,0.571428571,0.142857143,0.142857143,0.142857143,2,4,0.2,0.5
5,0.333333333,0,0.333333333,0.333333333,2,4,0.2,0.5
11,0.24137931,0.137931034,0.206896552,0.413793103,2,4,0.2,0.5
10,0.243243243,0.108108108,0.27027027,0.378378378,2,4,0.2,0.5
8,0.090909091,0.181818182,0.454545455,0.272727273,2,4,0.2,0.5
11,0.424242424,0.121212121,0.151515152,0.303030303,2,4,0.2,0.5
7,0.333333333,0,0.333333333,0.333333333,2,4,0.2,0.6
8,0.307692308,0.076923077,0.307692308,0.307692308,2,4,0.2,0.6
3,0,0,0,1,1,4,0.2,0.6
8,0.555555556,0,0,0.444444444,3,4,0.2,0.6
11,0.442307692,0.115384615,0.211538462,0.230769231,3,4,0.2,0.6
10,0.4,0.166666667,0.166666667,0.266666667,3,4,0.2,0.6
2,NA,NA,NA,NA,0,4,0.2,0.6
7,0.571428571,0,0.142857143,0.285714286,3,4,0.2,0.6
13,0.438596491,0.052631579,0.263157895,0.245614035,2,4,0.2,0.6
8,0.444444444,0.111111111,0.222222222,0.222222222,3,4,0.2,0.6
6,0.5,0,0,0.5,2,4,0.2,0.6
8,0.4,0,0.266666667,0.333333333,2,4,0.2,0.6
6,0.666666667,0,0.166666667,0.166666667,3,4,0.2,0.6
5,NA,NA,NA,NA,1,4,0.2,0.6
8,0.304347826,0.173913043,0.434782609,0.086956522,2,4,0.2,0.6
9,0.294117647,0.117647059,0.352941176,0.235294118,3,4,0.2,0.6
0,NA,NA,NA,NA,-1,4,0.2,0.6
9,0.3,0.133333333,0.433333333,0.133333333,1,4,0.2,0.6
5,0,0,0.5,0.5,1,4,0.2,0.6
14,0.27027027,0.108108108,0.297297297,0.324324324,3,4,0.2,0.6
19,0.409448819,0.102362205,0.212598425,0.275590551,3,4,0.2,0.7
7,0.333333333,0,0.166666667,0.5,3,4,0.2,0.7
6,0.5,0,0.333333333,0.166666667,2,4,0.2,0.7
2,NA,NA,NA,NA,0,4,0.2,0.7
8,0.363636364,0,0.181818182,0.454545455,3,4,0.2,0.7
4,0,0,0.5,0.5,1,4,0.2,0.7
10,0.433333333,0.066666667,0.2,0.3,3,4,0.2,0.7
6,0.75,0.25,0,0,3,4,0.2,0.7
14,0.418181818,0.054545455,0.254545455,0.272727273,2,4,0.2,0.7
14,0.430107527,0.11827957,0.204301075,0.247311828,3,4,0.2,0.7
9,0.235294118,0.117647059,0.352941176,0.294117647,3,4,0.2,0.7
5,1,0,0,0,2,4,0.2,0.7
8,0.333333333,0,0.2,0.466666667,2,4,0.2,0.7
15,0.453333333,0.08,0.226666667,0.24,3,4,0.2,0.7
8,0.363636364,0.181818182,0.181818182,0.272727273,3,4,0.2,0.7
5,0,0,0.75,0.25,1,4,0.2,0.7
9,0.130434783,0,0.173913043,0.695652174,2,4,0.2,0.7
9,0.28,0.2,0.28,0.24,2,4,0.2,0.7
8,0.444444444,0,0.222222222,0.333333333,2,4,0.2,0.7
19,0.416666667,0.106060606,0.265151515,0.212121212,3,4,0.2,0.7
15,0.402173913,0.086956522,0.315217391,0.195652174,2,4,0.2,0.8
7,0.2,0,0.2,0.6,1,4,0.2,0.8
6,0.363636364,0.272727273,0.181818182,0.181818182,2,4,0.2,0.8
7,0.6,0,0.2,0.2,3,4,0.2,0.8
8,0.555555556,0.111111111,0.222222222,0.111111111,2,4,0.2,0.8
12,0.214285714,0.119047619,0.404761905,0.261904762,3,4,0.2,0.8
12,0.351851852,0.148148148,0.314814815,0.185185185,3,4,0.2,0.8
16,0.411111111,0.088888889,0.233333333,0.266666667,3,4,0.2,0.8
18,0.379310345,0.110344828,0.275862069,0.234482759,3,4,0.2,0.8
8,0.368421053,0.105263158,0.263157895,0.263157895,2,4,0.2,0.8
8,0.47826087,0.130434783,0.260869565,0.130434783,2,4,0.2,0.8
4,0,0.333333333,0,0.666666667,1,4,0.2,0.8
11,0.588235294,0.058823529,0.176470588,0.176470588,3,4,0.2,0.8
5,0.5,0,0.25,0.25,2,4,0.2,0.8
18,0.31372549,0.058823529,0.333333333,0.294117647,3,4,0.2,0.8
10,0.344827586,0.137931034,0.206896552,0.310344828,3,4,0.2,0.8
13,0.391304348,0.108695652,0.326086957,0.173913043,3,4,0.2,0.8
5,0.333333333,0,0.333333333,0.333333333,2,4,0.2,0.8
6,0.6,0,0.2,0.2,3,4,0.2,0.8
8,0.5,0.125,0.125,0.25,4,4,0.2,0.8
7,0.5,0.1,0.1,0.3,2,4,0.2,0.9
13,0.375,0.125,0.236111111,0.263888889,3,4,0.2,0.9
8,0.428571429,0.19047619,0.19047619,0.19047619,2,4,0.2,0.9
15,0.376623377,0.077922078,0.337662338,0.207792208,3,4,0.2,0.9
14,0.450704225,0.14084507,0.183098592,0.225352113,3,4,0.2,0.9
10,0.419354839,0.064516129,0.258064516,0.258064516,2,4,0.2,0.9
12,0.291666667,0.104166667,0.375,0.229166667,3,4,0.2,0.9
9,0.52,0.16,0.16,0.16,3,4,0.2,0.9
8,0.529411765,0.117647059,0.294117647,0.058823529,3,4,0.2,0.9
16,0.385964912,0.052631579,0.280701754,0.280701754,3,4,0.2,0.9
8,0.5,0,0.3,0.2,3,4,0.2,0.9
11,0.42,0.14,0.28,0.16,2,4,0.2,0.9
10,0.444444444,0.177777778,0.266666667,0.111111111,2,4,0.2,0.9
15,0.396825397,0.079365079,0.26984127,0.253968254,2,4,0.2,0.9
8,0.6,0,0.2,0.2,3,4,0.2,0.9
8,0.615384615,0.076923077,0.153846154,0.153846154,3,4,0.2,0.9
8,0.529411765,0.117647059,0.176470588,0.176470588,3,4,0.2,0.9
4,0.333333333,0.333333333,0.333333333,0,1,4,0.2,0.9
6,0.5,0,0.333333333,0.166666667,2,4,0.2,0.9
16,0.41,0.12,0.26,0.21,3,4,0.2,0.9
4,1,0,0,0,2,4,0.3,0.1
2,NA,NA,NA,NA,1,4,0.3,0.1
4,0,0.333333333,0,0.666666667,1,4,0.3,0.1
1,NA,NA,NA,NA,0,4,0.3,0.1
2,NA,NA,NA,NA,0,4,0.3,0.1
9,0.210526316,0.052631579,0.263157895,0.473684211,2,4,0.3,0.1
8,0.333333333,0.066666667,0.333333333,0.266666667,2,4,0.3,0.1
5,0.333333333,0,0.333333333,0.333333333,2,4,0.3,0.1
1,NA,NA,NA,NA,0,4,0.3,0.1
5,NA,NA,NA,NA,1,4,0.3,0.1
4,1,0,0,0,3,4,0.3,0.1
4,0,0,1,0,1,4,0.3,0.1
3,NA,NA,NA,NA,1,4,0.3,0.1
9,0.538461538,0,0.153846154,0.307692308,3,4,0.3,0.1
7,0.533333333,0.2,0.2,0.066666667,2,4,0.3,0.1
4,NA,NA,NA,NA,1,4,0.3,0.1
6,0.666666667,0,0,0.333333333,3,4,0.3,0.1
5,0.666666667,0,0,0.333333333,2,4,0.3,0.1
8,0.444444444,0,0.388888889,0.166666667,3,4,0.3,0.1
5,0,0.333333333,0.333333333,0.333333333,1,4,0.3,0.1
13,0.468085106,0.063829787,0.191489362,0.276595745,3,4,0.3,0.2
4,0.5,0,0,0.5,2,4,0.3,0.2
8,0.454545455,0.227272727,0.136363636,0.181818182,3,4,0.3,0.2
2,NA,NA,NA,NA,0,4,0.3,0.2
9,0.333333333,0.066666667,0.2,0.4,2,4,0.3,0.2
8,0.071428571,0.142857143,0.428571429,0.357142857,2,4,0.3,0.2
4,NA,NA,NA,NA,1,4,0.3,0.2
8,0.363636364,0.090909091,0.181818182,0.363636364,3,4,0.3,0.2
10,0.5,0.15625,0.25,0.09375,3,4,0.3,0.2
5,0.6,0.2,0.2,0,2,4,0.3,0.2
9,0.666666667,0,0.166666667,0.166666667,4,4,0.3,0.2
5,0,0,0.75,0.25,1,4,0.3,0.2
3,0,0,1,0,1,4,0.3,0.2
6,0.666666667,0.166666667,0.166666667,0,3,4,0.3,0.2
9,0.5625,0,0.25,0.1875,2,4,0.3,0.2
5,0.75,0,0,0.25,3,4,0.3,0.2
5,0.5,0,0,0.5,2,4,0.3,0.2
2,NA,NA,NA,NA,1,4,0.3,0.2
4,0.5,0,0,0.5,2,4,0.3,0.2
8,0.666666667,0,0.166666667,0.166666667,4,4,0.3,0.2
15,0.409836066,0.049180328,0.213114754,0.327868852,3,4,0.3,0.3
4,0.666666667,0,0.333333333,0,2,4,0.3,0.3
5,0.285714286,0.285714286,0.285714286,0.142857143,2,4,0.3,0.3
11,0.4,0.066666667,0.166666667,0.366666667,3,4,0.3,0.3
11,0.484848485,0,0.212121212,0.303030303,3,4,0.3,0.3
7,0.428571429,0.071428571,0.285714286,0.214285714,2,4,0.3,0.3
8,0.333333333,0,0.333333333,0.333333333,2,4,0.3,0.3
3,NA,NA,NA,NA,0,4,0.3,0.3
4,NA,NA,NA,NA,1,4,0.3,0.3
4,NA,NA,NA,NA,1,4,0.3,0.3
5,0.75,0,0,0.25,3,4,0.3,0.3
9,0.5,0,0.1,0.4,3,4,0.3,0.3
8,0.666666667,0,0,0.333333333,2,4,0.3,0.3
5,NA,NA,NA,NA,1,4,0.3,0.3
7,0.666666667,0,0.333333333,0,2,4,0.3,0.3
8,0.473684211,0.157894737,0.315789474,0.052631579,2,4,0.3,0.3
15,0.416666667,0.0625,0.291666667,0.229166667,3,4,0.3,0.3
6,0.5,0,0.25,0.25,2,4,0.3,0.3
10,0.5,0.222222222,0.111111111,0.166666667,3,4,0.3,0.3
3,NA,NA,NA,NA,0,4,0.3,0.3
6,0.5,0,0.25,0.25,2,4,0.3,0.4
1,NA,NA,NA,NA,0,4,0.3,0.4
3,0,0,0,1,1,4,0.3,0.4
8,0.470588235,0.117647059,0.117647059,0.294117647,2,4,0.3,0.4
6,0.6,0,0.2,0.2,3,4,0.3,0.4
1,NA,NA,NA,NA,0,4,0.3,0.4
9,0.473684211,0.157894737,0.157894737,0.210526316,3,4,0.3,0.4
5,0.333333333,0.166666667,0.5,0,1,4,0.3,0.4
7,0.555555556,0.111111111,0.222222222,0.111111111,2,4,0.3,0.4
7,0.5,0,0.357142857,0.142857143,2,4,0.3,0.4
5,0.2,0.2,0.2,0.4,1,4,0.3,0.4
8,0.5,0.1,0.1,0.3,3,4,0.3,0.4
9,0.24,0.08,0.2,0.48,3,4,0.3,0.4
10,0.428571429,0,0.285714286,0.285714286,4,4,0.3,0.4
3,0,0,1,0,1,4,0.3,0.4
3,0,0,1,0,1,4,0.3,0.4
5,0.5,0,0.166666667,0.333333333,2,4,0.3,0.4
12,0.217391304,0.065217391,0.347826087,0.369565217,2,4,0.3,0.4
6,0,0,0.75,0.25,1,4,0.3,0.4
7,0.454545455,0.090909091,0.181818182,0.272727273,3,4,0.3,0.4
8,0.5,0.1,0.3,0.1,3,4,0.3,0.5
10,0.388888889,0.138888889,0.305555556,0.166666667,2,4,0.3,0.5
7,0,0.176470588,0.647058824,0.176470588,1,4,0.3,0.5
14,0.410714286,0.142857143,0.232142857,0.214285714,3,4,0.3,0.5
10,0.421052632,0,0.157894737,0.421052632,3,4,0.3,0.5
9,0.133333333,0,0.533333333,0.333333333,2,4,0.3,0.5
2,NA,NA,NA,NA,1,4,0.3,0.5
6,0.5,0,0,0.5,2,4,0.3,0.5
7,0.444444444,0.111111111,0.111111111,0.333333333,3,4,0.3,0.5
13,0.410714286,0.125,0.232142857,0.232142857,3,4,0.3,0.5
7,0.473684211,0.210526316,0.157894737,0.157894737,2,4,0.3,0.5
6,0.6,0,0.2,0.2,3,4,0.3,0.5
12,0.5,0.0625,0.21875,0.21875,3,4,0.3,0.5
7,0.714285714,0.142857143,0,0.142857143,3,4,0.3,0.5
8,0.481481481,0.222222222,0.185185185,0.111111111,3,4,0.3,0.5
4,0,0.333333333,0.666666667,0,1,4,0.3,0.5
7,0.428571429,0,0.285714286,0.285714286,3,4,0.3,0.5
1,NA,NA,NA,NA,0,4,0.3,0.5
3,1,0,0,0,2,4,0.3,0.5
4,0,0,1,0,1,4,0.3,0.5
10,0.35,0.05,0.2,0.4,3,4,0.3,0.6
5,0.666666667,0,0.166666667,0.166666667,2,4,0.3,0.6
11,0.178571429,0.107142857,0.392857143,0.321428571,2,4,0.3,0.6
4,1,0,0,0,3,4,0.3,0.6
7,0.272727273,0.090909091,0.272727273,0.363636364,3,4,0.3,0.6
8,0.411764706,0,0.294117647,0.294117647,2,4,0.3,0.6
12,0.36,0.1,0.22,0.32,3,4,0.3,0.6
9,0.5625,0,0.25,0.1875,3,4,0.3,0.6
6,0.428571429,0.142857143,0.142857143,0.285714286,2,4,0.3,0.6
4,0,0.5,0.5,0,1,4,0.3,0.6
5,0.666666667,0,0.333333333,0,2,4,0.3,0.6
8,0,0,0.272727273,0.727272727,1,4,0.3,0.6
7,0.454545455,0,0.363636364,0.181818182,2,4,0.3,0.6
3,NA,NA,NA,NA,0,4,0.3,0.6
6,0,0,0.5,0.5,1,4,0.3,0.6
10,0.358974359,0.128205128,0.230769231,0.282051282,2,4,0.3,0.6
10,0.416666667,0.083333333,0.166666667,0.333333333,3,4,0.3,0.6
3,NA,NA,NA,NA,0,4,0.3,0.6
5,0,0,0.75,0.25,1,4,0.3,0.6
7,0.529411765,0.235294118,0.117647059,0.117647059,3,4,0.3,0.6
4,0.5,0,0,0.5,2,4,0.3,0.7
4,0,0,0.5,0.5,1,4,0.3,0.7
4,0.666666667,0,0.333333333,0,2,4,0.3,0.7
12,0.485714286,0.085714286,0.228571429,0.2,3,4,0.3,0.7
12,0.3,0.1,0.3,0.3,2,4,0.3,0.7
8,0.454545455,0.181818182,0.181818182,0.181818182,2,4,0.3,0.7
7,0.75,0,0.25,0,2,4,0.3,0.7
6,0.571428571,0,0.285714286,0.142857143,2,4,0.3,0.7
6,0.375,0.25,0.375,0,2,4,0.3,0.7
7,0.428571429,0,0,0.571428571,3,4,0.3,0.7
4,0.333333333,0.333333333,0,0.333333333,2,4,0.3,0.7
4,1,0,0,0,2,4,0.3,0.7
5,0.5,0,0.5,0,2,4,0.3,0.7
8,0.461538462,0,0.230769231,0.307692308,3,4,0.3,0.7
8,0.3125,0.1875,0.3125,0.1875,2,4,0.3,0.7
19,0.333333333,0.128205128,0.247863248,0.290598291,3,4,0.3,0.7
11,0.259259259,0,0.37037037,0.37037037,3,4,0.3,0.7
9,0.4,0.16,0.12,0.32,3,4,0.3,0.7
6,0.5,0,0.5,0,2,4,0.3,0.7
5,0.5,0,0,0.5,2,4,0.3,0.7
6,0.4,0.2,0.2,0.2,2,4,0.3,0.8
15,0.425925926,0.12962963,0.259259259,0.185185185,4,4,0.3,0.8
5,0,0,1,0,1,4,0.3,0.8
12,0.419753086,0.148148148,0.259259259,0.172839506,3,4,0.3,0.8
10,0.444444444,0.074074074,0.259259259,0.222222222,2,4,0.3,0.8
6,0.5,0,0.25,0.25,3,4,0.3,0.8
10,0.32,0,0.28,0.4,2,4,0.3,0.8
9,0.425,0.125,0.175,0.275,3,4,0.3,0.8
10,0.454545455,0,0.363636364,0.181818182,3,4,0.3,0.8
3,NA,NA,NA,NA,1,4,0.3,0.8
7,0.6,0,0,0.4,3,4,0.3,0.8
4,0,0,0.5,0.5,1,4,0.3,0.8
15,0.392156863,0.098039216,0.274509804,0.235294118,3,4,0.3,0.8
8,0.25,0,0.3,0.45,2,4,0.3,0.8
7,0.533333333,0.266666667,0.133333333,0.066666667,3,4,0.3,0.8
9,0.375,0.166666667,0.291666667,0.166666667,2,4,0.3,0.8
10,0.315789474,0.052631579,0.210526316,0.421052632,2,4,0.3,0.8
11,0.435897436,0.153846154,0.153846154,0.256410256,2,4,0.3,0.8
14,0.451612903,0.064516129,0.161290323,0.322580645,3,4,0.3,0.8
10,0.419354839,0.032258065,0.322580645,0.225806452,2,4,0.3,0.8
6,0,0,0.5,0.5,1,4,0.3,0.9
6,0.5,0,0.125,0.375,3,4,0.3,0.9
7,0.3,0,0.3,0.4,2,4,0.3,0.9
10,0.391304348,0.086956522,0.304347826,0.217391304,3,4,0.3,0.9
12,0.387755102,0.142857143,0.265306122,0.204081633,3,4,0.3,0.9
13,0.465116279,0.046511628,0.23255814,0.255813953,3,4,0.3,0.9
8,0.304347826,0.173913043,0.434782609,0.086956522,2,4,0.3,0.9
4,0,0,0.5,0.5,1,4,0.3,0.9
19,0.35483871,0.064516129,0.290322581,0.290322581,3,4,0.3,0.9
5,0.5,0,0.5,0,2,4,0.3,0.9
11,0.333333333,0.121212121,0.151515152,0.393939394,2,4,0.3,0.9
3,1,0,0,0,2,4,0.3,0.9
5,0.666666667,0,0,0.333333333,2,4,0.3,0.9
1,NA,NA,NA,NA,0,4,0.3,0.9
9,0.5,0.125,0.1875,0.1875,3,4,0.3,0.9
10,0.444444444,0.111111111,0.155555556,0.288888889,3,4,0.3,0.9
10,0.52,0,0.2,0.28,2,4,0.3,0.9
19,0.416058394,0.087591241,0.284671533,0.211678832,2,4,0.3,0.9
10,0.444444444,0.037037037,0.222222222,0.296296296,2,4,0.3,0.9
7,0.555555556,0,0.222222222,0.222222222,2,4,0.3,0.9
5,0,0,0.75,0.25,1,4,0.4,0.1
1,NA,NA,NA,NA,0,4,0.4,0.1
5,NA,NA,NA,NA,1,4,0.4,0.1
4,1,0,0,0,2,4,0.4,0.1
7,0.5,0.2,0,0.3,3,4,0.4,0.1
1,NA,NA,NA,NA,0,4,0.4,0.1
3,NA,NA,NA,NA,1,4,0.4,0.1
2,NA,NA,NA,NA,1,4,0.4,0.1
1,NA,NA,NA,NA,0,4,0.4,0.1
8,0.235294118,0.176470588,0.176470588,0.411764706,2,4,0.4,0.1
14,0.484848485,0.090909091,0.242424242,0.181818182,5,4,0.4,0.1
8,0.333333333,0.238095238,0.142857143,0.285714286,2,4,0.4,0.1
5,0.75,0,0,0.25,3,4,0.4,0.1
0,NA,NA,NA,NA,-1,4,0.4,0.1
4,1,0,0,0,2,4,0.4,0.1
9,0.35,0.15,0.2,0.3,2,4,0.4,0.1
3,1,0,0,0,2,4,0.4,0.1
2,NA,NA,NA,NA,0,4,0.4,0.1
3,0,0,0,1,1,4,0.4,0.1
2,NA,NA,NA,NA,1,4,0.4,0.1
3,0,0,1,0,1,4,0.4,0.2
3,NA,NA,NA,NA,1,4,0.4,0.2
2,NA,NA,NA,NA,0,4,0.4,0.2
2,NA,NA,NA,NA,0,4,0.4,0.2
2,NA,NA,NA,NA,0,4,0.4,0.2
7,0.5,0.125,0.125,0.25,3,4,0.4,0.2
3,0,0,0,1,1,4,0.4,0.2
4,0,0,1,0,1,4,0.4,0.2
6,0.6,0,0,0.4,3,4,0.4,0.2
12,0.409836066,0.114754098,0.213114754,0.262295082,2,4,0.4,0.2
4,0,0,1,0,1,4,0.4,0.2
1,NA,NA,NA,NA,0,4,0.4,0.2
10,0.322580645,0.129032258,0.258064516,0.290322581,2,4,0.4,0.2
9,0.434782609,0.086956522,0.260869565,0.217391304,2,4,0.4,0.2
