Richness,Chain,Omnivory,Apparent,Exploitative,FCL,Resource,Disturbance,Ecosystem
7,0.5,0.2,0,0.3,3,4,0.2,0.4
3,1,0,0,0,2,4,0.2,0.4
8,0.454545455,0.181818182,0.181818182,0.181818182,4,4,0.2,0.4
13,0.414285714,0.1,0.214285714,0.271428571,4,4,0.2,0.4
7,0.285714286,0.071428571,0.142857143,0.5,2,4,0.2,0.4
6,0.571428571,0.142857143,0.285714286,0,3,4,0.2,0.4
8,0.375,0,0.125,0.5,2,4,0.2,0.4
8,0.583333333,0.083333333,0.083333333,0.25,4,4,0.2,0.4
6,0.428571429,0.142857143,0.142857143,0.285714286,3,4,0.2,0.4
12,0.431818182,0.113636364,0.181818182,0.272727273,4,4,0.2,0.5
7,0.6,0,0.2,0.2,3,4,0.2,0.5
9,0.363636364,0.181818182,0.272727273,0.181818182,3,4,0.2,0.5
10,0.513513514,0.243243243,0.108108108,0.135135135,5,4,0.2,0.5
13,0.383333333,0.133333333,0.316666667,0.166666667,4,4,0.2,0.5
12,0.426229508,0.081967213,0.262295082,0.229508197,5,4,0.2,0.5
6,0.333333333,0.111111111,0.222222222,0.333333333,2,4,0.2,0.5
9,0.529411765,0.058823529,0.294117647,0.117647059,3,4,0.2,0.5
13,0.349206349,0.079365079,0.238095238,0.333333333,3,4,0.2,0.5
5,0.75,0,0,0.25,3,4,0.2,0.5
8,0.583333333,0,0.166666667,0.25,2,4,0.2,0.5
12,0.354166667,0.083333333,0.25,0.3125,5,4,0.2,0.5
6,0.4,0,0.4,0.2,2,4,0.2,0.5
11,0.333333333,0.179487179,0.230769231,0.256410256,3,4,0.2,0.5
0,NA,NA,NA,NA,-1,4,0.2,0.5
6,0.571428571,0,0.142857143,0.285714286,2,4,0.2,0.5
10,0.290322581,0.129032258,0.387096774,0.193548387,3,4,0.2,0.5
15,0.425531915,0.021276596,0.212765957,0.340425532,5,4,0.2,0.5
10,0.5,0.066666667,0.233333333,0.2,4,4,0.2,0.5
20,0.345454545,0.066666667,0.284848485,0.303030303,4,4,0.2,0.5
8,0.357142857,0.142857143,0.214285714,0.285714286,3,4,0.2,0.6
12,0.268656716,0.208955224,0.298507463,0.223880597,4,4,0.2,0.6
18,0.445652174,0.076086957,0.239130435,0.239130435,5,4,0.2,0.6
14,0.404494382,0.123595506,0.235955056,0.235955056,4,4,0.2,0.6
12,0.42,0.12,0.26,0.2,5,4,0.2,0.6
10,0.461538462,0.038461538,0.192307692,0.307692308,4,4,0.2,0.6
7,0.5,0,0.25,0.25,2,4,0.2,0.6
12,0.423076923,0.096153846,0.211538462,0.269230769,5,4,0.2,0.6
0,NA,NA,NA,NA,-1,4,0.2,0.6
16,0.394230769,0.105769231,0.278846154,0.221153846,5,4,0.2,0.6
18,0.352459016,0.06557377,0.352459016,0.229508197,4,4,0.2,0.6
10,0.470588235,0.058823529,0.176470588,0.294117647,3,4,0.2,0.6
17,0.393939394,0.050505051,0.272727273,0.282828283,4,4,0.2,0.6
15,0.403225806,0.096774194,0.161290323,0.338709677,4,4,0.2,0.6
9,0.258064516,0.129032258,0.290322581,0.322580645,4,4,0.2,0.6
15,0.366197183,0.070422535,0.281690141,0.281690141,4,4,0.2,0.6
10,0.428571429,0.142857143,0.244897959,0.183673469,5,4,0.2,0.6
2,NA,NA,NA,NA,0,4,0.2,0.6
11,0.342105263,0.052631579,0.236842105,0.368421053,3,4,0.2,0.6
5,0.666666667,0,0,0.333333333,2,4,0.2,0.6
16,0.465116279,0.058139535,0.220930233,0.255813953,5,4,0.2,0.7
7,0.444444444,0.166666667,0.222222222,0.166666667,3,4,0.2,0.7
14,0.371428571,0.057142857,0.342857143,0.228571429,5,4,0.2,0.7
14,0.397849462,0.129032258,0.23655914,0.23655914,4,4,0.2,0.7
22,0.381742739,0.107883817,0.232365145,0.278008299,5,4,0.2,0.7
15,0.384615385,0.115384615,0.230769231,0.269230769,4,4,0.2,0.7
16,0.280898876,0.078651685,0.314606742,0.325842697,3,4,0.2,0.7
17,0.411764706,0.094117647,0.235294118,0.258823529,5,4,0.2,0.7
12,0.469387755,0.081632653,0.183673469,0.265306122,4,4,0.2,0.7
14,0.423728814,0.084745763,0.288135593,0.203389831,4,4,0.2,0.7
9,0.555555556,0.111111111,0.166666667,0.166666667,4,4,0.2,0.7
10,0.448275862,0.103448276,0.206896552,0.24137931,4,4,0.2,0.7
15,0.38,0.1,0.27,0.25,4,4,0.2,0.7
10,0.277777778,0.055555556,0.333333333,0.333333333,2,4,0.2,0.7
8,0.25,0.166666667,0.333333333,0.25,3,4,0.2,0.7
14,0.446808511,0.085106383,0.212765957,0.255319149,5,4,0.2,0.7
11,0.44,0.04,0.28,0.24,3,4,0.2,0.7
12,0.482758621,0.103448276,0.24137931,0.172413793,5,4,0.2,0.7
15,0.389830508,0.050847458,0.203389831,0.355932203,3,4,0.2,0.7
15,0.356435644,0.089108911,0.316831683,0.237623762,4,4,0.2,0.7
12,0.4,0.15,0.166666667,0.283333333,4,4,0.2,0.8
10,0.444444444,0.111111111,0.111111111,0.333333333,4,4,0.2,0.8
8,0.217391304,0.043478261,0.434782609,0.304347826,2,4,0.2,0.8
9,0.409090909,0.045454545,0.272727273,0.272727273,4,4,0.2,0.8
14,0.472727273,0.090909091,0.2,0.236363636,5,4,0.2,0.8
14,0.433333333,0.133333333,0.2,0.233333333,5,4,0.2,0.8
9,0.292682927,0.292682927,0.170731707,0.243902439,4,4,0.2,0.8
12,0.4,0.133333333,0.233333333,0.233333333,4,4,0.2,0.8
14,0.4,0.1375,0.275,0.1875,4,4,0.2,0.8
15,0.360465116,0.069767442,0.302325581,0.26744186,4,4,0.2,0.8
14,0.418918919,0.108108108,0.283783784,0.189189189,4,4,0.2,0.8
12,0.37037037,0.074074074,0.277777778,0.277777778,4,4,0.2,0.8
18,0.335,0.125,0.31,0.23,5,4,0.2,0.8
21,0.389189189,0.086486486,0.275675676,0.248648649,5,4,0.2,0.8
11,0.40625,0.125,0.25,0.21875,4,4,0.2,0.8
13,0.31372549,0.137254902,0.215686275,0.333333333,4,4,0.2,0.8
6,0.454545455,0.181818182,0.181818182,0.181818182,4,4,0.2,0.8
6,0.428571429,0,0.285714286,0.285714286,2,4,0.2,0.8
16,0.333333333,0.132075472,0.257861635,0.27672956,5,4,0.2,0.8
21,0.351351351,0.1003861,0.297297297,0.250965251,5,4,0.2,0.8
14,0.384615385,0.102564103,0.179487179,0.333333333,4,4,0.2,0.9
15,0.4,0.061538462,0.246153846,0.292307692,4,4,0.2,0.9
12,0.480769231,0.057692308,0.230769231,0.230769231,4,4,0.2,0.9
9,0.310344828,0.103448276,0.24137931,0.344827586,3,4,0.2,0.9
16,0.347107438,0.140495868,0.247933884,0.26446281,5,4,0.2,0.9
13,0.411764706,0.147058824,0.191176471,0.25,5,4,0.2,0.9
7,0.444444444,0,0.222222222,0.333333333,2,4,0.2,0.9
9,0.5,0,0.25,0.25,3,4,0.2,0.9
4,0,0,0.5,0.5,1,4,0.2,0.9
11,0.371428571,0.114285714,0.228571429,0.285714286,4,4,0.2,0.9
15,0.450704225,0.056338028,0.211267606,0.281690141,5,4,0.2,0.9
10,0.301886792,0.20754717,0.169811321,0.320754717,4,4,0.2,0.9
10,0.422222222,0.2,0.133333333,0.244444444,5,4,0.2,0.9
12,0.407407407,0.055555556,0.259259259,0.277777778,3,4,0.2,0.9
13,0.457627119,0.118644068,0.237288136,0.186440678,5,4,0.2,0.9
12,0.403225806,0.080645161,0.290322581,0.225806452,4,4,0.2,0.9
18,0.369942197,0.115606936,0.260115607,0.25433526,5,4,0.2,0.9
18,0.340740741,0.081481481,0.259259259,0.318518519,5,4,0.2,0.9
18,0.346938776,0.081632653,0.285714286,0.285714286,4,4,0.2,0.9
15,0.340425532,0.095744681,0.319148936,0.244680851,5,4,0.2,0.9
8,0.409090909,0.227272727,0.181818182,0.181818182,4,4,0.3,0.1
9,0.533333333,0.2,0.2,0.066666667,4,4,0.3,0.1
4,1,0,0,0,2,4,0.3,0.1
8,0.636363636,0.090909091,0.090909091,0.181818182,5,4,0.3,0.1
11,0.333333333,0.12962963,0.333333333,0.203703704,4,4,0.3,0.1
8,0.176470588,0.176470588,0.294117647,0.352941176,2,4,0.3,0.1
2,NA,NA,NA,NA,0,4,0.3,0.1
0,NA,NA,NA,NA,-1,4,0.3,0.1
3,NA,NA,NA,NA,1,4,0.3,0.1
4,0.5,0.5,0,0,3,4,0.3,0.1
6,0.5,0.2,0.2,0.1,3,4,0.3,0.1
7,0.416666667,0.083333333,0.25,0.25,3,4,0.3,0.1
3,1,0,0,0,2,4,0.3,0.1
12,0.385964912,0.105263158,0.210526316,0.298245614,4,4,0.3,0.1
0,NA,NA,NA,NA,-1,4,0.3,0.1
6,0.75,0,0,0.25,3,4,0.3,0.1
6,0.625,0.125,0,0.25,4,4,0.3,0.1
6,0.6,0,0.2,0.2,2,4,0.3,0.1
4,0,0.333333333,0,0.666666667,2,4,0.3,0.1
5,0.75,0,0,0.25,3,4,0.3,0.1
13,0.338983051,0.13559322,0.322033898,0.203389831,4,4,0.3,0.2
8,0.333333333,0.166666667,0.25,0.25,3,4,0.3,0.2
5,0.666666667,0,0,0.333333333,2,4,0.3,0.2
8,0.571428571,0.071428571,0.214285714,0.142857143,5,4,0.3,0.2
7,0.375,0.125,0.1875,0.3125,2,4,0.3,0.2
5,0.4,0.2,0,0.4,3,4,0.3,0.2
6,0.75,0.25,0,0,4,4,0.3,0.2
13,0.467741935,0.129032258,0.112903226,0.290322581,4,4,0.3,0.2
6,0.5,0.25,0,0.25,3,4,0.3,0.2
11,0.392156863,0.137254902,0.215686275,0.254901961,4,4,0.3,0.2
6,0.444444444,0.555555556,0,0,4,4,0.3,0.2
10,0.291666667,0.083333333,0.25,0.375,2,4,0.3,0.2
6,0.363636364,0.272727273,0.272727273,0.090909091,3,4,0.3,0.2
8,0.428571429,0.214285714,0,0.357142857,3,4,0.3,0.2
6,0,1,0,0,2,4,0.3,0.2
6,0.166666667,0.166666667,0.166666667,0.5,2,4,0.3,0.2
4,0,0,0.5,0.5,1,4,0.3,0.2
6,0.571428571,0.142857143,0,0.285714286,3,4,0.3,0.2
6,0.333333333,0.333333333,0,0.333333333,2,4,0.3,0.2
7,0.538461538,0.076923077,0.230769231,0.153846154,3,4,0.3,0.2
7,0.666666667,0,0.166666667,0.166666667,2,4,0.3,0.3
9,0.5,0,0.1875,0.3125,3,4,0.3,0.3
3,1,0,0,0,2,4,0.3,0.3
7,0.473684211,0.210526316,0.263157895,0.052631579,3,4,0.3,0.3
8,0.4375,0.0625,0.1875,0.3125,4,4,0.3,0.3
12,0.365853659,0.048780488,0.317073171,0.268292683,4,4,0.3,0.3
7,0.461538462,0.076923077,0.307692308,0.153846154,3,4,0.3,0.3
8,0.5625,0.125,0.125,0.1875,4,4,0.3,0.3
7,0.625,0,0.125,0.25,2,4,0.3,0.3
5,0.428571429,0.285714286,0.285714286,0,3,4,0.3,0.3
8,0.5,0.1,0.3,0.1,3,4,0.3,0.3
8,0.413793103,0.206896552,0.137931034,0.24137931,5,4,0.3,0.3
8,0.545454545,0.090909091,0.181818182,0.181818182,4,4,0.3,0.3
7,0.5,0,0.3125,0.1875,2,4,0.3,0.3
18,0.4,0.06875,0.26875,0.2625,5,4,0.3,0.3
7,0.25,0.166666667,0.166666667,0.416666667,3,4,0.3,0.3
12,0.46875,0.03125,0.28125,0.21875,5,4,0.3,0.3
6,0.6,0,0.2,0.2,3,4,0.3,0.3
9,0.423076923,0.192307692,0.230769231,0.153846154,4,4,0.3,0.3
7,0.545454545,0.181818182,0.181818182,0.090909091,3,4,0.3,0.3
5,0.6,0.2,0,0.2,3,4,0.3,0.4
10,0.423076923,0.076923077,0.153846154,0.346153846,3,4,0.3,0.4
11,0.414634146,0.097560976,0.195121951,0.292682927,4,4,0.3,0.4
8,0.294117647,0.117647059,0.411764706,0.176470588,4,4,0.3,0.4
9,0.56,0.04,0.24,0.16,3,4,0.3,0.4
9,0.333333333,0.142857143,0.19047619,0.333333333,3,4,0.3,0.4
2,NA,NA,NA,NA,0,4,0.3,0.4
14,0.381578947,0.052631579,0.276315789,0.289473684,3,4,0.3,0.4
10,0.391304348,0.086956522,0.173913043,0.347826087,2,4,0.3,0.4
8,0.4,0,0.2,0.4,2,4,0.3,0.4
7,0.5,0.142857143,0.142857143,0.214285714,3,4,0.3,0.4
2,NA,NA,NA,NA,0,4,0.3,0.4
8,0.5,0,0.2,0.3,3,4,0.3,0.4
4,0,0.333333333,0.666666667,0,2,4,0.3,0.4
11,0.404255319,0.085106383,0.191489362,0.319148936,3,4,0.3,0.4
5,0.666666667,0,0,0.333333333,2,4,0.3,0.4
16,0.294117647,0.088235294,0.301470588,0.316176471,4,4,0.3,0.4
7,0.444444444,0,0.222222222,0.333333333,2,4,0.3,0.4
6,0.285714286,0,0.285714286,0.428571429,2,4,0.3,0.4
12,0.362068966,0.051724138,0.25862069,0.327586207,3,4,0.3,0.4
8,0.227272727,0.181818182,0.227272727,0.363636364,3,4,0.3,0.5
10,0.476190476,0.142857143,0.238095238,0.142857143,4,4,0.3,0.5
9,0.423076923,0.115384615,0.115384615,0.346153846,3,4,0.3,0.5
18,0.274074074,0.096296296,0.340740741,0.288888889,3,4,0.3,0.5
13,0.475,0.05,0.15,0.325,4,4,0.3,0.5
6,0.1875,0.25,0.1875,0.375,3,4,0.3,0.5
4,NA,NA,NA,NA,1,4,0.3,0.5
7,0.5,0,0.25,0.25,3,4,0.3,0.5
10,0.375,0.125,0.166666667,0.333333333,4,4,0.3,0.5
11,0.333333333,0.095238095,0.206349206,0.365079365,4,4,0.3,0.5
11,0.424242424,0.121212121,0.242424242,0.212121212,4,4,0.3,0.5
7,0.75,0,0,0.25,2,4,0.3,0.5
7,0.25,0,0.3125,0.4375,2,4,0.3,0.5
10,0.5,0.133333333,0.133333333,0.233333333,4,4,0.3,0.5
7,0.4,0.2,0.4,0,4,4,0.3,0.5
7,0.166666667,0,0.666666667,0.166666667,2,4,0.3,0.5
14,0.358208955,0.104477612,0.194029851,0.343283582,4,4,0.3,0.5
10,0.351351351,0.108108108,0.27027027,0.27027027,3,4,0.3,0.5
9,0.279069767,0.186046512,0.279069767,0.255813953,3,4,0.3,0.5
8,0.105263158,0.157894737,0.263157895,0.473684211,2,4,0.3,0.5
0,NA,NA,NA,NA,-1,4,0.3,0.6
3,0,0,0,1,1,4,0.3,0.6
15,0.381443299,0.06185567,0.24742268,0.309278351,4,4,0.3,0.6
16,0.443181818,0.056818182,0.272727273,0.227272727,4,4,0.3,0.6
8,0.4,0,0.266666667,0.333333333,3,4,0.3,0.6
16,0.391304348,0.113043478,0.243478261,0.252173913,5,4,0.3,0.6
7,0.454545455,0.090909091,0.363636364,0.090909091,3,4,0.3,0.6
4,0,0,0.5,0.5,1,4,0.3,0.6
13,0.362318841,0.144927536,0.289855072,0.202898551,4,4,0.3,0.6
11,0.475,0.05,0.175,0.3,4,4,0.3,0.6
9,0.6,0.133333333,0.133333333,0.133333333,4,4,0.3,0.6
9,0.4,0.1,0.3,0.2,3,4,0.3,0.6
10,0.230769231,0.076923077,0.346153846,0.346153846,3,4,0.3,0.6
0,NA,NA,NA,NA,-1,4,0.3,0.6
5,0.666666667,0,0.333333333,0,2,4,0.3,0.6
1,NA,NA,NA,NA,0,4,0.3,0.6
18,0.354166667,0.090277778,0.340277778,0.215277778,4,4,0.3,0.6
17,0.406896552,0.124137931,0.2,0.268965517,5,4,0.3,0.6
2,NA,NA,NA,NA,1,4,0.3,0.6
11,0.326530612,0.142857143,0.306122449,0.224489796,4,4,0.3,0.6
0,NA,NA,NA,NA,-1,4,0.3,0.7
16,0.410526316,0.105263158,0.242105263,0.242105263,5,4,0.3,0.7
12,0.4,0.1,0.266666667,0.233333333,4,4,0.3,0.7
12,0.342105263,0.197368421,0.236842105,0.223684211,5,4,0.3,0.7
5,0.8,0.2,0,0,4,4,0.3,0.7
14,0.357142857,0.057142857,0.285714286,0.3,3,4,0.3,0.7
13,0.397590361,0.144578313,0.253012048,0.204819277,4,4,0.3,0.7
9,0.523809524,0.047619048,0.238095238,0.19047619,4,4,0.3,0.7
14,0.370786517,0.134831461,0.247191011,0.247191011,4,4,0.3,0.7
10,0.454545455,0.090909091,0.090909091,0.363636364,4,4,0.3,0.7
4,0,0,0.5,0.5,1,4,0.3,0.7
5,0.666666667,0,0.166666667,0.166666667,2,4,0.3,0.7
7,0.230769231,0.076923077,0.384615385,0.307692308,3,4,0.3,0.7
13,0.392156863,0.137254902,0.196078431,0.274509804,3,4,0.3,0.7
10,0.424242424,0.03030303,0.272727273,0.272727273,4,4,0.3,0.7
1,NA,NA,NA,NA,0,4,0.3,0.7
15,0.467532468,0.064935065,0.194805195,0.272727273,5,4,0.3,0.7
9,0.555555556,0.074074074,0.185185185,0.185185185,4,4,0.3,0.7
6,0.5,0,0.25,0.25,2,4,0.3,0.7
5,0.8,0.2,0,0,4,4,0.3,0.7
6,0.461538462,0.230769231,0.153846154,0.153846154,3,4,0.3,0.8
8,0.3125,0.125,0.1875,0.375,3,4,0.3,0.8
2,NA,NA,NA,NA,1,4,0.3,0.8
6,0.3,0,0.3,0.4,2,4,0.3,0.8
12,0.333333333,0.144927536,0.217391304,0.304347826,4,4,0.3,0.8
6,0.5,0.1,0.1,0.3,3,4,0.3,0.8
5,0,0,0.75,0.25,1,4,0.3,0.8
9,0.538461538,0.153846154,0.230769231,0.076923077,3,4,0.3,0.8
10,0.5,0.125,0,0.375,3,4,0.3,0.8
12,0.463414634,0,0.268292683,0.268292683,4,4,0.3,0.8
11,0.428571429,0.057142857,0.228571429,0.285714286,3,4,0.3,0.8
12,0.387755102,0.081632653,0.306122449,0.224489796,4,4,0.3,0.8
11,0.52,0.08,0.16,0.24,4,4,0.3,0.8
10,0.45,0,0.3,0.25,4,4,0.3,0.8
8,0.5,0.071428571,0.285714286,0.142857143,4,4,0.3,0.8
12,0.327272727,0.218181818,0.163636364,0.290909091,5,4,0.3,0.8
10,0.454545455,0.045454545,0.295454545,0.204545455,4,4,0.3,0.8
7,0.333333333,0.111111111,0.555555556,0,2,4,0.3,0.8
10,0.433333333,0.166666667,0.233333333,0.166666667,4,4,0.3,0.8
14,0.402597403,0.12987013,0.220779221,0.246753247,4,4,0.3,0.8
9,0.5,0.1,0.15,0.25,3,4,0.3,0.9
10,0.413793103,0.206896552,0.206896552,0.172413793,4,4,0.3,0.9
13,0.365853659,0.146341463,0.292682927,0.195121951,5,4,0.3,0.9
15,0.357894737,0.126315789,0.252631579,0.263157895,5,4,0.3,0.9
9,0.529411765,0.117647059,0.117647059,0.235294118,3,4,0.3,0.9
11,0.384615385,0,0.269230769,0.346153846,4,4,0.3,0.9
11,0.382352941,0.117647059,0.147058824,0.352941176,4,4,0.3,0.9
3,1,0,0,0,2,4,0.3,0.9
9,0.555555556,0,0.222222222,0.222222222,3,4,0.3,0.9
8,0.352941176,0.058823529,0.352941176,0.235294118,3,4,0.3,0.9
11,0.473684211,0.105263158,0.210526316,0.210526316,4,4,0.3,0.9
13,0.394736842,0.052631579,0.236842105,0.315789474,4,4,0.3,0.9
13,0.307692308,0.076923077,0.307692308,0.307692308,4,4,0.3,0.9
3,NA,NA,NA,NA,1,4,0.3,0.9
11,0.276595745,0.063829787,0.361702128,0.29787234,3,4,0.3,0.9
7,0.5,0.142857143,0.214285714,0.142857143,3,4,0.3,0.9
12,0.340909091,0.136363636,0.227272727,0.295454545,4,4,0.3,0.9
11,0.375,0.15,0.175,0.3,4,4,0.3,0.9
18,0.406779661,0.06779661,0.220338983,0.305084746,4,4,0.3,0.9
5,0,0,0.333333333,0.666666667,1,4,0.3,0.9
6,0.25,0.375,0.375,0,3,4,0.4,0.1
12,0.396226415,0.075471698,0.264150943,0.264150943,5,4,0.4,0.1
4,0,0,0.5,0.5,1,4,0.4,0.1
7,0.3125,0,0.375,0.3125,2,4,0.4,0.1
4,NA,NA,NA,NA,1,4,0.4,0.1
5,0.5,0,0,0.5,2,4,0.4,0.1
5,0.5,0,0,0.5,2,4,0.4,0.1
4,0,0.333333333,0,0.666666667,2,4,0.4,0.1
3,NA,NA,NA,NA,1,4,0.4,0.1
4,0.666666667,0,0.333333333,0,2,4,0.4,0.1
1,NA,NA,NA,NA,0,4,0.4,0.1
9,0.225806452,0.096774194,0.322580645,0.35483871,3,4,0.4,0.1
3,1,0,0,0,2,4,0.4,0.1
5,0.5,0,0.25,0.25,2,4,0.4,0.1
2,NA,NA,NA,NA,1,4,0.4,0.1
11,0.341463415,0.048780488,0.268292683,0.341463415,4,4,0.4,0.1
4,0.666666667,0,0.333333333,0,2,4,0.4,0.1
10,0.371428571,0.057142857,0.171428571,0.4,4,4,0.4,0.1
5,0.25,0.25,0.25,0.25,2,4,0.4,0.1
10,0.333333333,0.047619048,0.333333333,0.285714286,3,4,0.4,0.1
17,0.390977444,0.120300752,0.255639098,0.233082707,4,4,0.4,0.2
0,NA,NA,NA,NA,-1,4,0.4,0.2
9,0.409090909,0.136363636,0.272727273,0.181818182,3,4,0.4,0.2
10,0.057142857,0.114285714,0.285714286,0.542857143,2,4,0.4,0.2
6,0.6,0,0.2,0.2,3,4,0.4,0.2
5,0,0,0.25,0.75,1,4,0.4,0.2
6,0.111111111,0.222222222,0.111111111,0.555555556,2,4,0.4,0.2
1,NA,NA,NA,NA,0,4,0.4,0.2
6,0.4,0,0.2,0.4,2,4,0.4,0.2
12,0.274193548,0.096774194,0.193548387,0.435483871,3,4,0.4,0.2
3,NA,NA,NA,NA,1,4,0.4,0.2
2,NA,NA,NA,NA,1,4,0.4,0.2
9,0.4,0.15,0.2,0.25,4,4,0.4,0.2
0,NA,NA,NA,NA,-1,4,0.4,0.2
3,NA,NA,NA,NA,0,4,0.4,0.2
7,0.2,0,0.4,0.4,2,4,0.4,0.2
3,0,0,1,0,1,4,0.4,0.2
8,0.5,0.125,0.125,0.25,3,4,0.4,0.2
3,1,0,0,0,2,4,0.4,0.2
4,1,0,0,0,3,4,0.4,0.2
11,0.6,0.05,0.25,0.1,5,4,0.4,0.3
1,NA,NA,NA,NA,0,4,0.4,0.3
13,0.404255319,0.063829787,0.234042553,0.29787234,3,4,0.4,0.3
8,0.5,0.166666667,0.083333333,0.25,3,4,0.4,0.3
7,0.714285714,0,0.285714286,0,3,4,0.4,0.3
9,0.5,0.0625,0.1875,0.25,3,4,0.4,0.3
10,0.523809524,0.047619048,0.19047619,0.238095238,4,4,0.4,0.3
5,0.666666667,0,0,0.333333333,3,4,0.4,0.3
5,0.2,0.2,0.4,0.2,2,4,0.4,0.3
3,NA,NA,NA,NA,0,4,0.4,0.3
4,0,0.333333333,0.666666667,0,2,4,0.4,0.3
4,0.666666667,0.333333333,0,0,3,4,0.4,0.3
11,0.46875,0.03125,0.15625,0.34375,4,4,0.4,0.3
7,0.380952381,0.238095238,0.380952381,0,4,4,0.4,0.3
3,NA,NA,NA,NA,1,4,0.4,0.3
3,1,0,0,0,2,4,0.4,0.3
4,0,0,0,1,1,4,0.4,0.3
6,0.235294118,0.235294118,0.294117647,0.235294118,3,4,0.4,0.3
13,0.405063291,0.164556962,0.189873418,0.240506329,5,4,0.4,0.3
5,0.5,0,0.25,0.25,2,4,0.4,0.3
5,NA,NA,NA,NA,1,4,0.4,0.4
7,0.461538462,0,0.230769231,0.307692308,2,4,0.4,0.4
16,0.345454545,0.145454545,0.3,0.209090909,5,4,0.4,0.4
15,0.372340426,0.095744681,0.255319149,0.276595745,5,4,0.4,0.4
7,0.545454545,0,0.181818182,0.272727273,2,4,0.4,0.4
11,0.344827586,0.224137931,0.206896552,0.224137931,4,4,0.4,0.4
4,0.666666667,0,0,0.333333333,2,4,0.4,0.4
11,0.36,0.18,0.18,0.28,5,4,0.4,0.4
11,0.435897436,0.102564103,0.256410256,0.205128205,5,4,0.4,0.4
6,0.25,0.25,0,0.5,2,4,0.4,0.4
8,0.333333333,0,0.333333333,0.333333333,2,4,0.4,0.4
12,0.205882353,0.117647059,0.352941176,0.323529412,2,4,0.4,0.4
9,0.303030303,0,0.424242424,0.272727273,2,4,0.4,0.4
8,1,0,0,0,3,4,0.4,0.4
8,0.318181818,0.181818182,0.227272727,0.272727273,4,4,0.4,0.4
8,0.461538462,0.153846154,0.153846154,0.230769231,3,4,0.4,0.4
13,0.448275862,0.051724138,0.25862069,0.24137931,5,4,0.4,0.4
6,0.3,0.3,0.2,0.2,3,4,0.4,0.4
13,0.324675325,0.194805195,0.285714286,0.194805195,5,4,0.4,0.4
13,0.323943662,0.056338028,0.338028169,0.281690141,3,4,0.4,0.4
5,0.5,0,0.5,0,2,4,0.4,0.5
10,0.535714286,0,0.178571429,0.285714286,4,4,0.4,0.5
8,0.428571429,0.095238095,0.380952381,0.095238095,3,4,0.4,0.5
14,0.407407407,0.049382716,0.283950617,0.259259259,4,4,0.4,0.5
6,0.625,0.125,0.125,0.125,3,4,0.4,0.5
5,0.5,0,0,0.5,2,4,0.4,0.5
9,0.2,0.28,0.08,0.44,3,4,0.4,0.5
3,NA,NA,NA,NA,1,4,0.4,0.5
6,0.25,0,0.25,0.5,2,4,0.4,0.5
12,0.305084746,0.118644068,0.237288136,0.338983051,4,4,0.4,0.5
7,0.4,0.1,0.2,0.3,3,4,0.4,0.5
8,0.3,0.05,0.35,0.3,4,4,0.4,0.5
13,0.458333333,0.083333333,0.229166667,0.229166667,5,4,0.4,0.5
7,0.357142857,0.071428571,0.285714286,0.285714286,2,4,0.4,0.5
13,0.442307692,0.096153846,0.269230769,0.192307692,5,4,0.4,0.5
6,0.461538462,0.230769231,0.153846154,0.153846154,3,4,0.4,0.5
12,0.338461538,0.169230769,0.276923077,0.215384615,4,4,0.4,0.5
8,0.181818182,0.227272727,0.272727273,0.318181818,3,4,0.4,0.5
7,0.230769231,0.230769231,0.153846154,0.384615385,2,4,0.4,0.5
8,0.583333333,0.083333333,0.083333333,0.25,4,4,0.4,0.5
7,0.454545455,0.090909091,0.363636364,0.090909091,2,4,0.4,0.6
5,0.25,0,0,0.75,2,4,0.4,0.6
5,0.5,0,0,0.5,2,4,0.4,0.6
13,0.325,0.0875,0.325,0.2625,4,4,0.4,0.6
9,0.210526316,0.052631579,0.315789474,0.421052632,2,4,0.4,0.6
9,0.4,0.04,0.24,0.32,3,4,0.4,0.6
5,0.5,0,0.166666667,0.333333333,2,4,0.4,0.6
8,0.111111111,0,0.333333333,0.555555556,2,4,0.4,0.6
17,0.403669725,0.110091743,0.211009174,0.275229358,5,4,0.4,0.6
11,0.526315789,0.052631579,0.157894737,0.263157895,3,4,0.4,0.6
9,0.5,0.071428571,0.214285714,0.214285714,3,4,0.4,0.6
10,0.476190476,0,0.333333333,0.19047619,3,4,0.4,0.6
10,0.434782609,0.043478261,0.217391304,0.304347826,3,4,0.4,0.6
2,NA,NA,NA,NA,0,4,0.4,0.6
9,0.363636364,0.045454545,0.318181818,0.272727273,3,4,0.4,0.6
14,0.405405405,0.162162162,0.175675676,0.256756757,5,4,0.4,0.6
6,0.625,0,0.125,0.25,3,4,0.4,0.6
8,0.368421053,0.157894737,0.105263158,0.368421053,3,4,0.4,0.6
10,0.342105263,0.184210526,0.289473684,0.184210526,4,4,0.4,0.6
8,0.461538462,0.153846154,0.076923077,0.307692308,3,4,0.4,0.6
6,0.5,0.1,0.1,0.3,4,4,0.4,0.7
11,0.411764706,0.029411765,0.235294118,0.323529412,4,4,0.4,0.7
7,0.5,0.125,0,0.375,3,4,0.4,0.7
7,0.5,0.166666667,0.166666667,0.166666667,3,4,0.4,0.7
10,0.416666667,0.166666667,0.166666667,0.25,5,4,0.4,0.7
20,0.374384236,0.108374384,0.275862069,0.24137931,5,4,0.4,0.7
