"FW","resource","disturbance","replicate","FCL","richness","chain","omnivory","apparent","exploitative"
9,8,0.5,28,1,4,NA,NA,NA,NA
9,8,0.5,29,2,8,0.333333333333333,0,0.222222222222222,0.444444444444444
9,8,0.5,30,2,11,0.339622641509434,0.113207547169811,0.30188679245283,0.245283018867925
9,8,0.5,31,0,2,NA,NA,NA,NA
9,8,0.5,32,1,3,0,1,0,0
9,8,0.5,33,4,10,0.363636363636364,0.0909090909090909,0.212121212121212,0.333333333333333
9,8,0.5,34,2,6,0.25,0,0,0.75
9,8,0.5,35,0,2,NA,NA,NA,NA
9,8,0.5,36,-1,0,NA,NA,NA,NA
9,8,0.5,37,1,11,0.242424242424242,0.0909090909090909,0.333333333333333,0.333333333333333
9,8,0.5,38,2,9,0.25,0.107142857142857,0.25,0.392857142857143
9,8,0.5,39,2,5,0.5,0,0.25,0.25
9,8,0.5,40,-1,0,NA,NA,NA,NA
9,8,0.5,41,2,12,0.305555555555556,0.111111111111111,0.305555555555556,0.277777777777778
9,8,0.5,42,3,7,0.6,0,0.2,0.2
9,8,0.5,43,3,16,0.34,0.06,0.3,0.3
9,8,0.5,44,3,6,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286
9,8,0.5,45,4,9,0.5,0.0714285714285714,0.0714285714285714,0.357142857142857
9,8,0.5,46,1,5,0,0.285714285714286,0.571428571428571,0.142857142857143
9,8,0.5,47,0,1,NA,NA,NA,NA
9,8,0.5,48,1,4,0,0,0,1
9,8,0.5,49,1,6,0,0.125,0.625,0.25
9,8,0.5,50,1,5,0,0,0,1
9,8,0.5,51,2,9,0.263157894736842,0.105263157894737,0.315789473684211,0.315789473684211
9,8,0.5,52,1,4,0,0,0,1
9,8,0.5,53,0,1,NA,NA,NA,NA
9,8,0.5,54,1,3,NA,NA,NA,NA
9,8,0.5,55,2,11,0.307692307692308,0.115384615384615,0.384615384615385,0.192307692307692
9,8,0.5,56,1,4,0,0,0,1
9,8,0.5,57,4,12,0.333333333333333,0.133333333333333,0.355555555555556,0.177777777777778
9,8,0.5,58,3,9,0.666666666666667,0,0,0.333333333333333
9,8,0.5,59,1,8,0.166666666666667,0,0.333333333333333,0.5
9,8,0.5,60,1,12,0.214285714285714,0.107142857142857,0.303571428571429,0.375
9,8,0.5,61,1,8,0.105263157894737,0.157894736842105,0.105263157894737,0.631578947368421
9,8,0.5,62,1,5,0,0,0.5,0.5
9,8,0.5,63,3,6,0.666666666666667,0,0,0.333333333333333
9,8,0.5,64,3,11,0.388888888888889,0.0555555555555556,0.333333333333333,0.222222222222222
9,8,0.5,65,3,11,0.3,0.1,0.3,0.3
9,8,0.5,66,1,9,0.285714285714286,0,0.428571428571429,0.285714285714286
9,8,0.5,67,3,9,0.428571428571429,0.142857142857143,0.214285714285714,0.214285714285714
9,8,0.5,68,1,7,0.214285714285714,0.142857142857143,0.285714285714286,0.357142857142857
9,8,0.5,69,2,6,0.75,0,0.25,0
9,8,0.5,70,1,3,0,0,1,0
9,8,0.5,71,2,8,0.5,0,0.214285714285714,0.285714285714286
9,8,0.5,72,1,6,0,0,0.4,0.6
9,8,0.5,73,1,6,0,0.5,0,0.5
9,8,0.5,74,1,4,0.333333333333333,0.333333333333333,0.333333333333333,0
9,8,0.5,75,3,6,0.666666666666667,0,0,0.333333333333333
9,8,0.5,76,1,5,0,0,0,1
9,8,0.5,77,0,1,NA,NA,NA,NA
9,8,0.5,78,-1,0,NA,NA,NA,NA
9,8,0.5,79,2,11,0.264705882352941,0.117647058823529,0.323529411764706,0.294117647058824
9,8,0.5,80,1,5,0.333333333333333,0,0.333333333333333,0.333333333333333
9,8,0.5,81,2,10,0.263157894736842,0.157894736842105,0.289473684210526,0.289473684210526
9,8,0.5,82,0,1,NA,NA,NA,NA
9,8,0.5,83,1,5,0,0,0,1
9,8,0.5,84,3,12,0.340909090909091,0.0227272727272727,0.204545454545455,0.431818181818182
9,8,0.5,85,1,6,0.272727272727273,0.181818181818182,0.363636363636364,0.181818181818182
9,8,0.5,86,1,4,NA,NA,NA,NA
9,8,0.5,87,2,5,0.25,0,0,0.75
9,8,0.5,88,2,7,0.25,0.2,0.15,0.4
9,8,0.5,89,1,3,NA,NA,NA,NA
9,8,0.5,90,1,6,0.375,0,0.5,0.125
9,8,0.5,91,0,2,NA,NA,NA,NA
9,8,0.5,92,1,8,0.25,0.15,0.35,0.25
9,8,0.5,93,1,3,NA,NA,NA,NA
9,8,0.5,94,1,5,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429
9,8,0.5,95,3,12,0.238095238095238,0.0952380952380952,0.404761904761905,0.261904761904762
9,8,0.5,96,2,9,0.1875,0.03125,0.09375,0.6875
9,8,0.5,97,1,7,0.222222222222222,0.111111111111111,0.333333333333333,0.333333333333333
9,8,0.5,98,2,4,0.666666666666667,0,0,0.333333333333333
9,8,0.5,99,1,5,0,0,0,1
9,8,0.5,100,-1,0,NA,NA,NA,NA
9,8,0.9,1,2,7,0.307692307692308,0.0769230769230769,0.153846153846154,0.461538461538462
9,8,0.9,2,2,6,0.4,0,0.2,0.4
9,8,0.9,3,2,10,0.294117647058824,0.0980392156862745,0.274509803921569,0.333333333333333
9,8,0.9,4,1,7,0.222222222222222,0.111111111111111,0.333333333333333,0.333333333333333
9,8,0.9,5,1,2,NA,NA,NA,NA
9,8,0.9,6,0,1,NA,NA,NA,NA
9,8,0.9,7,1,4,0,0,0,1
9,8,0.9,8,1,10,0.28,0.14,0.24,0.34
9,8,0.9,9,-1,0,NA,NA,NA,NA
9,8,0.9,10,1,4,0,0,0,1
9,8,0.9,11,0,2,NA,NA,NA,NA
9,8,0.9,12,1,5,0,0.2,0.4,0.4
9,8,0.9,13,1,2,NA,NA,NA,NA
9,8,0.9,14,0,1,NA,NA,NA,NA
9,8,0.9,15,2,13,0.4,0.04,0.24,0.32
9,8,0.9,16,2,6,0.333333333333333,0.333333333333333,0,0.333333333333333
9,8,0.9,17,2,5,0.333333333333333,0.333333333333333,0,0.333333333333333
9,8,0.9,18,1,6,0,0,0.4,0.6
9,8,0.9,19,1,4,NA,NA,NA,NA
9,8,0.9,20,1,2,NA,NA,NA,NA
9,8,0.9,21,1,4,0,0,1,0
9,8,0.9,22,1,4,0,0,0,1
9,8,0.9,23,2,4,1,0,0,0
9,8,0.9,24,1,3,0,0,1,0
9,8,0.9,25,0,2,NA,NA,NA,NA
9,8,0.9,26,0,1,NA,NA,NA,NA
9,8,0.9,27,2,4,0.666666666666667,0,0,0.333333333333333
9,8,0.9,28,1,2,NA,NA,NA,NA
9,8,0.9,29,0,2,NA,NA,NA,NA
9,8,0.9,30,0,2,NA,NA,NA,NA
9,8,0.9,31,0,1,NA,NA,NA,NA
9,8,0.9,32,2,5,0.5,0,0.333333333333333,0.166666666666667
9,8,0.9,33,1,6,0,0.166666666666667,0.416666666666667,0.416666666666667
9,8,0.9,34,1,3,0,0,1,0
9,8,0.9,35,1,3,0,1,0,0
9,8,0.9,36,-1,0,NA,NA,NA,NA
9,8,0.9,37,0,2,NA,NA,NA,NA
9,8,0.9,38,2,6,0.5,0,0,0.5
9,8,0.9,39,2,3,1,0,0,0
9,8,0.9,40,2,8,0.142857142857143,0,0.285714285714286,0.571428571428571
9,8,0.9,41,1,5,0,0,0,1
9,8,0.9,42,1,2,NA,NA,NA,NA
9,8,0.9,43,1,6,0,0,0,1
9,8,0.9,44,0,1,NA,NA,NA,NA
9,8,0.9,45,0,1,NA,NA,NA,NA
9,8,0.9,46,1,3,0,0,0,1
9,8,0.9,47,0,2,NA,NA,NA,NA
9,8,0.9,48,0,2,NA,NA,NA,NA
9,8,0.9,49,2,5,0.5,0,0,0.5
9,8,0.9,50,1,5,0,0,0.5,0.5
9,8,0.9,51,1,3,0,0,1,0
9,8,0.9,52,1,6,0,0,0.333333333333333,0.666666666666667
9,8,0.9,53,2,4,1,0,0,0
9,8,0.9,54,1,6,0.285714285714286,0,0.428571428571429,0.285714285714286
9,8,0.9,55,0,1,NA,NA,NA,NA
9,8,0.9,56,2,10,0.277777777777778,0.0833333333333333,0.277777777777778,0.361111111111111
9,8,0.9,57,0,1,NA,NA,NA,NA
9,8,0.9,58,2,6,0.333333333333333,0,0.333333333333333,0.333333333333333
9,8,0.9,59,2,6,0.666666666666667,0.333333333333333,0,0
9,8,0.9,60,2,9,0.5,0.1,0.2,0.2
9,8,0.9,61,0,3,NA,NA,NA,NA
9,8,0.9,62,1,8,0.357142857142857,0.142857142857143,0.178571428571429,0.321428571428571
9,8,0.9,63,1,3,0,0,1,0
9,8,0.9,64,1,5,0,0,1,0
9,8,0.9,65,0,3,NA,NA,NA,NA
9,8,0.9,66,1,6,0,0,0.5,0.5
9,8,0.9,67,0,1,NA,NA,NA,NA
9,8,0.9,68,0,1,NA,NA,NA,NA
9,8,0.9,69,0,1,NA,NA,NA,NA
9,8,0.9,70,1,7,0.428571428571429,0.142857142857143,0.285714285714286,0.142857142857143
9,8,0.9,71,1,4,0,0,1,0
9,8,0.9,72,2,6,0.25,0,0,0.75
9,8,0.9,73,1,5,0.25,0,0.75,0
9,8,0.9,74,2,7,0.333333333333333,0,0.222222222222222,0.444444444444444
9,8,0.9,75,1,6,0.125,0.125,0.125,0.625
9,8,0.9,76,0,2,NA,NA,NA,NA
9,8,0.9,77,1,5,0,0,0,1
9,8,0.9,78,2,4,0.666666666666667,0,0.333333333333333,0
9,8,0.9,79,-1,0,NA,NA,NA,NA
9,8,0.9,80,0,2,NA,NA,NA,NA
9,8,0.9,81,0,2,NA,NA,NA,NA
9,8,0.9,82,0,1,NA,NA,NA,NA
9,8,0.9,83,1,2,NA,NA,NA,NA
9,8,0.9,84,2,4,1,0,0,0
9,8,0.9,85,1,6,0.111111111111111,0.111111111111111,0.222222222222222,0.555555555555556
9,8,0.9,86,0,2,NA,NA,NA,NA
9,8,0.9,87,0,2,NA,NA,NA,NA
9,8,0.9,88,1,2,NA,NA,NA,NA
9,8,0.9,89,2,7,0.428571428571429,0.0714285714285714,0.357142857142857,0.142857142857143
9,8,0.9,90,0,1,NA,NA,NA,NA
9,8,0.9,91,0,2,NA,NA,NA,NA
9,8,0.9,92,-1,0,NA,NA,NA,NA
9,8,0.9,93,1,4,NA,NA,NA,NA
9,8,0.9,94,0,1,NA,NA,NA,NA
9,8,0.9,95,3,6,1,0,0,0
9,8,0.9,96,1,4,NA,NA,NA,NA
9,8,0.9,97,1,3,NA,NA,NA,NA
9,8,0.9,98,1,5,0,0.25,0.25,0.5
9,8,0.9,99,2,3,1,0,0,0
9,8,0.9,100,2,10,0.318181818181818,0.0909090909090909,0.272727272727273,0.318181818181818
10,1,0.1,1,2,12,0.387755102040816,0.0612244897959184,0.142857142857143,0.408163265306122
10,1,0.1,2,3,13,0.456521739130435,0,0.282608695652174,0.260869565217391
10,1,0.1,3,3,14,0.308641975308642,0.111111111111111,0.209876543209877,0.37037037037037
10,1,0.1,4,4,15,0.396825396825397,0.111111111111111,0.126984126984127,0.365079365079365
10,1,0.1,5,3,13,0.4,0.0285714285714286,0.171428571428571,0.4
10,1,0.1,6,2,8,0.454545454545455,0,0.181818181818182,0.363636363636364
10,1,0.1,7,2,11,0.27906976744186,0.13953488372093,0.186046511627907,0.395348837209302
10,1,0.1,8,3,8,0.555555555555556,0.111111111111111,0.166666666666667,0.166666666666667
10,1,0.1,9,3,13,0.26530612244898,0.142857142857143,0.183673469387755,0.408163265306122
10,1,0.1,10,2,7,0.5,0,0,0.5
10,1,0.1,11,3,16,0.372727272727273,0.145454545454545,0.163636363636364,0.318181818181818
10,1,0.1,12,3,15,0.464788732394366,0.0563380281690141,0.169014084507042,0.309859154929577
10,1,0.1,13,2,5,0.333333333333333,0,0.333333333333333,0.333333333333333
10,1,0.1,14,2,11,0.230769230769231,0.0961538461538462,0.307692307692308,0.365384615384615
10,1,0.1,15,1,6,0.142857142857143,0,0.571428571428571,0.285714285714286
10,1,0.1,16,3,7,0.307692307692308,0.153846153846154,0.153846153846154,0.384615384615385
10,1,0.1,17,2,4,1,0,0,0
10,1,0.1,18,2,8,0.277777777777778,0.166666666666667,0.166666666666667,0.388888888888889
10,1,0.1,19,1,4,0.333333333333333,0.333333333333333,0.333333333333333,0
10,1,0.1,20,3,12,0.514285714285714,0.0285714285714286,0.257142857142857,0.2
10,1,0.1,21,3,11,0.217391304347826,0.130434782608696,0.260869565217391,0.391304347826087
10,1,0.1,22,1,4,0,0,0.5,0.5
10,1,0.1,23,3,15,0.333333333333333,0.0972222222222222,0.25,0.319444444444444
10,1,0.1,24,3,17,0.333333333333333,0.0808080808080808,0.242424242424242,0.343434343434343
10,1,0.1,25,3,7,0.333333333333333,0,0.444444444444444,0.222222222222222
10,1,0.1,26,2,11,0.461538461538462,0.0769230769230769,0.211538461538462,0.25
10,1,0.1,27,3,17,0.412844036697248,0.100917431192661,0.192660550458716,0.293577981651376
10,1,0.1,28,2,6,0.333333333333333,0.333333333333333,0,0.333333333333333
10,1,0.1,29,1,4,0,0,0,1
10,1,0.1,30,2,12,0.392156862745098,0.0392156862745098,0.254901960784314,0.313725490196078
10,1,0.1,31,3,15,0.25,0.0921052631578947,0.210526315789474,0.447368421052632
10,1,0.1,32,2,6,0.666666666666667,0,0.166666666666667,0.166666666666667
10,1,0.1,33,1,5,0,0,0.333333333333333,0.666666666666667
10,1,0.1,34,3,11,0.333333333333333,0.179487179487179,0.0769230769230769,0.41025641025641
10,1,0.1,35,0,2,NA,NA,NA,NA
10,1,0.1,36,2,6,0.571428571428571,0,0.285714285714286,0.142857142857143
10,1,0.1,37,2,6,0.6,0,0.2,0.2
10,1,0.1,38,3,20,0.397790055248619,0.0994475138121547,0.187845303867403,0.314917127071823
10,1,0.1,39,3,11,0.261904761904762,0.142857142857143,0.214285714285714,0.380952380952381
10,1,0.1,40,2,5,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333
10,1,0.1,41,2,17,0.325,0.116666666666667,0.266666666666667,0.291666666666667
10,1,0.1,42,2,12,0.348837209302326,0.0697674418604651,0.232558139534884,0.348837209302326
10,1,0.1,43,2,3,1,0,0,0
10,1,0.1,44,3,6,0.666666666666667,0,0,0.333333333333333
10,1,0.1,45,3,12,0.375,0.145833333333333,0.145833333333333,0.333333333333333
10,1,0.1,46,3,12,0.392156862745098,0.117647058823529,0.137254901960784,0.352941176470588
10,1,0.1,47,3,7,0.5,0,0,0.5
10,1,0.1,48,2,7,0.4,0.1,0.1,0.4
10,1,0.1,49,1,5,0.5,0,0.5,0
10,1,0.1,50,3,19,0.39622641509434,0.0754716981132075,0.188679245283019,0.339622641509434
10,1,0.1,51,2,8,0.272727272727273,0.227272727272727,0.181818181818182,0.318181818181818
10,1,0.1,52,-1,0,NA,NA,NA,NA
10,1,0.1,53,1,4,0,0,0,1
10,1,0.1,54,0,2,NA,NA,NA,NA
10,1,0.1,55,2,4,0.5,0,0,0.5
10,1,0.1,56,1,4,0,0,0,1
10,1,0.1,57,3,10,0.375,0.0625,0.1875,0.375
10,1,0.1,58,1,4,0.5,0,0.5,0
10,1,0.1,59,3,14,0.317460317460317,0.0793650793650794,0.126984126984127,0.476190476190476
10,1,0.1,60,3,18,0.380952380952381,0.134920634920635,0.198412698412698,0.285714285714286
10,1,0.1,61,3,13,0.305084745762712,0.0847457627118644,0.169491525423729,0.440677966101695
10,1,0.1,62,3,13,0.326530612244898,0.0408163265306122,0.26530612244898,0.36734693877551
10,1,0.1,63,2,5,0.5,0,0.25,0.25
10,1,0.1,64,3,14,0.445945945945946,0.108108108108108,0.175675675675676,0.27027027027027
10,1,0.1,65,3,11,0.526315789473684,0.0526315789473684,0.184210526315789,0.236842105263158
10,1,0.1,66,2,11,0.407407407407407,0.166666666666667,0.111111111111111,0.314814814814815
10,1,0.1,67,2,3,1,0,0,0
10,1,0.1,68,3,4,1,0,0,0
10,1,0.1,69,3,17,0.348214285714286,0.0714285714285714,0.276785714285714,0.303571428571429
10,1,0.1,70,2,7,0.3125,0.1875,0.25,0.25
10,1,0.1,71,4,16,0.428571428571429,0.102040816326531,0.183673469387755,0.285714285714286
10,1,0.1,72,3,13,0.338983050847458,0.0847457627118644,0.23728813559322,0.338983050847458
10,1,0.1,73,2,8,0.411764705882353,0.235294117647059,0,0.352941176470588
10,1,0.1,74,3,18,0.415254237288136,0.110169491525424,0.161016949152542,0.313559322033898
10,1,0.1,75,2,15,0.317757009345794,0.121495327102804,0.196261682242991,0.364485981308411
10,1,0.1,76,2,5,0.5,0,0.25,0.25
10,1,0.1,77,3,9,0.375,0.125,0.1875,0.3125
10,1,0.1,78,3,13,0.472222222222222,0.0277777777777778,0.222222222222222,0.277777777777778
10,1,0.1,79,3,17,0.359154929577465,0.112676056338028,0.211267605633803,0.316901408450704
10,1,0.1,80,1,2,NA,NA,NA,NA
10,1,0.1,81,3,14,0.338028169014085,0.0845070422535211,0.253521126760563,0.323943661971831
10,1,0.1,82,1,3,0,0,0,1
10,1,0.1,83,2,8,0.6,0.4,0,0
10,1,0.1,84,3,4,1,0,0,0
10,1,0.1,85,4,14,0.479166666666667,0.0416666666666667,0.1875,0.291666666666667
10,1,0.1,86,1,7,0.357142857142857,0.0714285714285714,0.285714285714286,0.285714285714286
10,1,0.1,87,3,9,0.5,0.125,0.125,0.25
10,1,0.1,88,3,8,0.5,0.166666666666667,0.166666666666667,0.166666666666667
10,1,0.1,89,1,8,0.214285714285714,0.0357142857142857,0.357142857142857,0.392857142857143
10,1,0.1,90,3,9,0.227272727272727,0.0909090909090909,0.181818181818182,0.5
10,1,0.1,91,1,5,0.25,0.25,0.25,0.25
10,1,0.1,92,3,13,0.352941176470588,0.132352941176471,0.220588235294118,0.294117647058824
10,1,0.1,93,3,10,0.36,0.12,0.24,0.28
10,1,0.1,94,1,4,0.5,0,0.5,0
10,1,0.1,95,1,5,0,0.25,0.5,0.25
10,1,0.1,96,2,12,0.258064516129032,0.17741935483871,0.17741935483871,0.387096774193548
10,1,0.1,97,3,20,0.385474860335196,0.0837988826815642,0.251396648044693,0.279329608938547
10,1,0.1,98,3,9,0.346153846153846,0.153846153846154,0.153846153846154,0.346153846153846
10,1,0.1,99,3,9,0.4,0.0666666666666667,0.2,0.333333333333333
10,1,0.1,100,3,9,0.45,0.2,0.1,0.25
10,1,0.5,1,-1,0,NA,NA,NA,NA
10,1,0.5,2,2,4,0.666666666666667,0,0,0.333333333333333
10,1,0.5,3,2,7,0.3125,0.1875,0.1875,0.3125
10,1,0.5,4,2,14,0.396551724137931,0.0517241379310345,0.206896551724138,0.344827586206897
10,1,0.5,5,1,3,NA,NA,NA,NA
10,1,0.5,6,2,6,0.166666666666667,0.166666666666667,0.166666666666667,0.5
10,1,0.5,7,2,4,0.5,0,0,0.5
10,1,0.5,8,2,9,0.3125,0,0.25,0.4375
10,1,0.5,9,2,6,0.4,0,0.2,0.4
10,1,0.5,10,2,8,0.285714285714286,0.0714285714285714,0.214285714285714,0.428571428571429
10,1,0.5,11,3,7,0.5,0,0.166666666666667,0.333333333333333
10,1,0.5,12,1,2,NA,NA,NA,NA
10,1,0.5,13,2,6,0.6,0,0,0.4
10,1,0.5,14,2,3,1,0,0,0
10,1,0.5,15,0,1,NA,NA,NA,NA
10,1,0.5,16,2,3,1,0,0,0
10,1,0.5,17,0,2,NA,NA,NA,NA
10,1,0.5,18,0,2,NA,NA,NA,NA
10,1,0.5,19,2,4,0.666666666666667,0,0,0.333333333333333
10,1,0.5,20,1,6,0,0,0.5,0.5
10,1,0.5,21,3,12,0.40625,0.03125,0.1875,0.375
10,1,0.5,22,1,3,0,0,0,1
10,1,0.5,23,3,4,1,0,0,0
10,1,0.5,24,0,2,NA,NA,NA,NA
10,1,0.5,25,0,1,NA,NA,NA,NA
10,1,0.5,26,2,8,0.25,0.0625,0.25,0.4375
10,1,0.5,27,2,5,0.2,0.2,0,0.6
10,1,0.5,28,1,3,0,0,0,1
10,1,0.5,29,1,2,NA,NA,NA,NA
10,1,0.5,30,3,6,0.666666666666667,0,0,0.333333333333333
10,1,0.5,31,3,6,0.625,0.125,0.125,0.125
10,1,0.5,32,3,6,0.6,0.2,0,0.2
10,1,0.5,33,4,8,0.533333333333333,0,0.133333333333333,0.333333333333333
10,1,0.5,34,1,2,NA,NA,NA,NA
10,1,0.5,35,2,4,0.333333333333333,0.333333333333333,0,0.333333333333333
10,1,0.5,36,3,8,0.454545454545455,0,0.181818181818182,0.363636363636364
10,1,0.5,37,-1,0,NA,NA,NA,NA
10,1,0.5,38,2,5,0.5,0.5,0,0
10,1,0.5,39,3,6,0.444444444444444,0,0.111111111111111,0.444444444444444
10,1,0.5,40,2,4,0.666666666666667,0,0.333333333333333,0
10,1,0.5,41,-1,0,NA,NA,NA,NA
10,1,0.5,42,0,1,NA,NA,NA,NA
10,1,0.5,43,3,8,0.5,0,0,0.5
10,1,0.5,44,2,4,0.5,0,0,0.5
10,1,0.5,45,0,1,NA,NA,NA,NA
10,1,0.5,46,2,6,0.5,0,0,0.5
10,1,0.5,47,1,3,NA,NA,NA,NA
10,1,0.5,48,0,1,NA,NA,NA,NA
10,1,0.5,49,1,3,NA,NA,NA,NA
10,1,0.5,50,4,14,0.36986301369863,0.136986301369863,0.191780821917808,0.301369863013699
10,1,0.5,51,1,6,0.2,0,0.6,0.2
10,1,0.5,52,1,3,NA,NA,NA,NA
10,1,0.5,53,2,7,0.166666666666667,0.25,0.333333333333333,0.25
10,1,0.5,54,1,3,0,0,0,1
10,1,0.5,55,2,7,0.230769230769231,0.153846153846154,0.230769230769231,0.384615384615385
10,1,0.5,56,3,7,0.4,0.0666666666666667,0.2,0.333333333333333
10,1,0.5,57,3,8,0.333333333333333,0.111111111111111,0,0.555555555555556
10,1,0.5,58,0,1,NA,NA,NA,NA
10,1,0.5,59,2,6,0.5,0.25,0,0.25
10,1,0.5,60,3,8,0.473684210526316,0.105263157894737,0.157894736842105,0.263157894736842
10,1,0.5,61,-1,0,NA,NA,NA,NA
10,1,0.5,62,-1,0,NA,NA,NA,NA
10,1,0.5,63,1,5,0,0.333333333333333,0,0.666666666666667
10,1,0.5,64,2,4,1,0,0,0
10,1,0.5,65,2,5,0.5,0,0,0.5
10,1,0.5,66,0,2,NA,NA,NA,NA
10,1,0.5,67,-1,0,NA,NA,NA,NA
10,1,0.5,68,2,12,0.333333333333333,0.0588235294117647,0.235294117647059,0.372549019607843
10,1,0.5,69,3,12,0.344827586206897,0.0344827586206897,0.310344827586207,0.310344827586207
10,1,0.5,70,0,1,NA,NA,NA,NA
10,1,0.5,71,2,3,1,0,0,0
10,1,0.5,72,3,6,0.25,0.25,0.125,0.375
10,1,0.5,73,2,5,0.25,0,0,0.75
10,1,0.5,74,3,9,0.5,0.0625,0.0625,0.375
10,1,0.5,75,1,3,0,0,0,1
10,1,0.5,76,2,3,1,0,0,0
10,1,0.5,77,3,13,0.339622641509434,0.0943396226415094,0.264150943396226,0.30188679245283
10,1,0.5,78,1,2,NA,NA,NA,NA
10,1,0.5,79,2,4,0.5,0,0,0.5
10,1,0.5,80,2,4,0.666666666666667,0,0,0.333333333333333
10,1,0.5,81,3,9,0.3125,0.15625,0.25,0.28125
10,1,0.5,82,1,3,0,0,0,1
10,1,0.5,83,1,4,0,0.5,0,0.5
10,1,0.5,84,0,2,NA,NA,NA,NA
10,1,0.5,85,1,3,0,0,0,1
10,1,0.5,86,1,5,0.333333333333333,0,0.333333333333333,0.333333333333333
10,1,0.5,87,3,11,0.461538461538462,0.173076923076923,0.134615384615385,0.230769230769231
10,1,0.5,88,1,5,0,0.285714285714286,0.142857142857143,0.571428571428571
10,1,0.5,89,2,5,0.25,0,0,0.75
10,1,0.5,90,1,2,NA,NA,NA,NA
10,1,0.5,91,3,8,0.466666666666667,0,0.0666666666666667,0.466666666666667
10,1,0.5,92,0,2,NA,NA,NA,NA
10,1,0.5,93,1,2,NA,NA,NA,NA
10,1,0.5,94,2,4,0.5,0,0,0.5
10,1,0.5,95,1,2,NA,NA,NA,NA
10,1,0.5,96,2,7,0.666666666666667,0,0,0.333333333333333
10,1,0.5,97,1,3,NA,NA,NA,NA
10,1,0.5,98,-1,0,NA,NA,NA,NA
10,1,0.5,99,2,6,0.4,0.2,0,0.4
10,1,0.5,100,2,12,0.340909090909091,0.0681818181818182,0.204545454545455,0.386363636363636
10,1,0.9,1,1,2,NA,NA,NA,NA
10,1,0.9,2,-1,0,NA,NA,NA,NA
10,1,0.9,3,2,4,0.5,0,0,0.5
10,1,0.9,4,-1,0,NA,NA,NA,NA
10,1,0.9,5,-1,0,NA,NA,NA,NA
10,1,0.9,6,3,5,0.5,0,0.166666666666667,0.333333333333333
10,1,0.9,7,4,8,0.428571428571429,0.142857142857143,0.142857142857143,0.285714285714286
10,1,0.9,8,1,3,NA,NA,NA,NA
10,1,0.9,9,0,1,NA,NA,NA,NA
10,1,0.9,10,0,1,NA,NA,NA,NA
10,1,0.9,11,1,4,0.25,0.5,0,0.25
10,1,0.9,12,2,3,1,0,0,0
10,1,0.9,13,0,1,NA,NA,NA,NA
10,1,0.9,14,-1,0,NA,NA,NA,NA
10,1,0.9,15,-1,0,NA,NA,NA,NA
10,1,0.9,16,1,2,NA,NA,NA,NA
10,1,0.9,17,1,3,0,0,0,1
10,1,0.9,18,0,1,NA,NA,NA,NA
10,1,0.9,19,1,3,0,1,0,0
10,1,0.9,20,1,2,NA,NA,NA,NA
10,1,0.9,21,0,1,NA,NA,NA,NA
10,1,0.9,22,1,2,NA,NA,NA,NA
10,1,0.9,23,1,4,NA,NA,NA,NA
10,1,0.9,24,0,1,NA,NA,NA,NA
10,1,0.9,25,0,1,NA,NA,NA,NA
10,1,0.9,26,1,5,0,0,0.5,0.5
10,1,0.9,27,0,1,NA,NA,NA,NA
10,1,0.9,28,0,2,NA,NA,NA,NA
10,1,0.9,29,0,1,NA,NA,NA,NA
10,1,0.9,30,2,5,0.25,0,0,0.75
10,1,0.9,31,-1,0,NA,NA,NA,NA
10,1,0.9,32,2,4,0.5,0,0,0.5
10,1,0.9,33,-1,0,NA,NA,NA,NA
10,1,0.9,34,1,2,NA,NA,NA,NA
10,1,0.9,35,4,7,0.666666666666667,0,0,0.333333333333333
10,1,0.9,36,1,3,0,1,0,0
10,1,0.9,37,0,1,NA,NA,NA,NA
10,1,0.9,38,2,5,0.5,0,0.166666666666667,0.333333333333333
10,1,0.9,39,1,4,0,0,1,0
10,1,0.9,40,0,1,NA,NA,NA,NA
10,1,0.9,41,1,2,NA,NA,NA,NA
10,1,0.9,42,0,1,NA,NA,NA,NA
10,1,0.9,43,-1,0,NA,NA,NA,NA
10,1,0.9,44,-1,0,NA,NA,NA,NA
10,1,0.9,45,1,4,0,0,1,0
10,1,0.9,46,2,8,0.4,0,0.2,0.4
10,1,0.9,47,-1,0,NA,NA,NA,NA
10,1,0.9,48,0,2,NA,NA,NA,NA
10,1,0.9,49,2,6,0.375,0.125,0.125,0.375
10,1,0.9,50,0,1,NA,NA,NA,NA
10,1,0.9,51,0,1,NA,NA,NA,NA
10,1,0.9,52,0,1,NA,NA,NA,NA
10,1,0.9,53,0,2,NA,NA,NA,NA
10,1,0.9,54,3,4,1,0,0,0
10,1,0.9,55,1,3,NA,NA,NA,NA
10,1,0.9,56,-1,0,NA,NA,NA,NA
10,1,0.9,57,0,1,NA,NA,NA,NA
10,1,0.9,58,0,1,NA,NA,NA,NA
10,1,0.9,59,1,2,NA,NA,NA,NA
10,1,0.9,60,1,4,0,0,0.5,0.5
10,1,0.9,61,0,3,NA,NA,NA,NA
10,1,0.9,62,1,4,0.5,0,0.5,0
10,1,0.9,63,2,5,0.5,0,0,0.5
10,1,0.9,64,1,3,NA,NA,NA,NA
10,1,0.9,65,-1,0,NA,NA,NA,NA
