"FW","resource","disturbance","replicate","FCL","richness","chain","omnivory","apparent","exploitative"
4,2,0.1,33,5,11,0.415094339622642,0.132075471698113,0.188679245283019,0.264150943396226
4,2,0.1,34,4,12,0.452830188679245,0.0754716981132075,0.245283018867925,0.226415094339623
4,2,0.1,35,4,9,0.476190476190476,0.0952380952380952,0.238095238095238,0.19047619047619
4,2,0.1,36,4,9,0.333333333333333,0.0476190476190476,0.238095238095238,0.380952380952381
4,2,0.1,37,6,14,0.432835820895522,0.119402985074627,0.194029850746269,0.253731343283582
4,2,0.1,38,6,14,0.431034482758621,0.137931034482759,0.155172413793103,0.275862068965517
4,2,0.1,39,1,4,0,0,0.5,0.5
4,2,0.1,40,4,6,0.625,0,0.25,0.125
4,2,0.1,41,4,12,0.390243902439024,0.0975609756097561,0.146341463414634,0.365853658536585
4,2,0.1,42,5,9,0.476190476190476,0.0952380952380952,0.238095238095238,0.19047619047619
4,2,0.1,43,6,15,0.483606557377049,0.0819672131147541,0.245901639344262,0.188524590163934
4,2,0.1,44,3,10,0.3,0.133333333333333,0.166666666666667,0.4
4,2,0.1,45,5,15,0.318181818181818,0.136363636363636,0.166666666666667,0.378787878787879
4,2,0.1,46,4,8,0.571428571428571,0,0.142857142857143,0.285714285714286
4,2,0.1,47,5,13,0.446808510638298,0.0212765957446809,0.25531914893617,0.276595744680851
4,2,0.1,48,4,11,0.357142857142857,0.119047619047619,0.285714285714286,0.238095238095238
4,2,0.1,49,5,14,0.415094339622642,0.0754716981132075,0.188679245283019,0.320754716981132
4,2,0.1,50,1,2,NA,NA,NA,NA
4,2,0.1,51,6,20,0.437086092715232,0.0463576158940397,0.258278145695364,0.258278145695364
4,2,0.1,52,6,15,0.482758620689655,0.0862068965517241,0.241379310344828,0.189655172413793
4,2,0.1,53,4,11,0.351351351351351,0.108108108108108,0.216216216216216,0.324324324324324
4,2,0.1,54,2,6,0.428571428571429,0,0.142857142857143,0.428571428571429
4,2,0.1,55,6,16,0.315789473684211,0.105263157894737,0.293233082706767,0.285714285714286
4,2,0.1,56,4,11,0.48,0.08,0.08,0.36
4,2,0.1,57,6,17,0.425742574257426,0.0693069306930693,0.247524752475248,0.257425742574257
4,2,0.1,58,4,14,0.382978723404255,0.0851063829787234,0.361702127659574,0.170212765957447
4,2,0.1,59,5,12,0.317073170731707,0.0731707317073171,0.146341463414634,0.463414634146341
4,2,0.1,60,3,18,0.340579710144928,0.0507246376811594,0.210144927536232,0.398550724637681
4,2,0.1,61,2,7,0.4,0,0.4,0.2
4,2,0.1,62,5,10,0.423076923076923,0.115384615384615,0.307692307692308,0.153846153846154
4,2,0.1,63,4,8,0.555555555555556,0.111111111111111,0.0555555555555556,0.277777777777778
4,2,0.1,64,3,17,0.383720930232558,0.0697674418604651,0.174418604651163,0.372093023255814
4,2,0.1,65,3,11,0.35,0.1,0.2,0.35
4,2,0.1,66,5,16,0.391891891891892,0.0810810810810811,0.27027027027027,0.256756756756757
4,2,0.1,67,5,9,0.517241379310345,0.137931034482759,0.241379310344828,0.103448275862069
4,2,0.1,68,0,1,NA,NA,NA,NA
4,2,0.1,69,6,11,0.488372093023256,0.0930232558139535,0.209302325581395,0.209302325581395
4,2,0.1,70,5,11,0.555555555555556,0.111111111111111,0.0740740740740741,0.259259259259259
4,2,0.1,71,6,12,0.389830508474576,0.135593220338983,0.254237288135593,0.220338983050847
4,2,0.1,72,5,20,0.376623376623377,0.038961038961039,0.285714285714286,0.298701298701299
4,2,0.1,73,3,11,0.342105263157895,0.0789473684210526,0.210526315789474,0.368421052631579
4,2,0.1,74,1,2,NA,NA,NA,NA
4,2,0.1,75,5,9,0.461538461538462,0.115384615384615,0.269230769230769,0.153846153846154
4,2,0.1,76,4,13,0.39622641509434,0.113207547169811,0.207547169811321,0.283018867924528
4,2,0.1,77,1,3,NA,NA,NA,NA
4,2,0.1,78,6,13,0.533333333333333,0.0666666666666667,0.222222222222222,0.177777777777778
4,2,0.1,79,6,16,0.397727272727273,0.0568181818181818,0.306818181818182,0.238636363636364
4,2,0.1,80,6,11,0.483870967741935,0.0645161290322581,0.193548387096774,0.258064516129032
4,2,0.1,81,4,9,0.470588235294118,0,0.235294117647059,0.294117647058824
4,2,0.1,82,4,11,0.478260869565217,0,0.173913043478261,0.347826086956522
4,2,0.1,83,2,5,0.5,0,0,0.5
4,2,0.1,84,-1,0,NA,NA,NA,NA
4,2,0.1,85,6,12,0.523809523809524,0.0952380952380952,0.19047619047619,0.19047619047619
4,2,0.1,86,4,7,0.5,0,0.3,0.2
4,2,0.1,87,5,13,0.352941176470588,0.0784313725490196,0.215686274509804,0.352941176470588
4,2,0.1,88,5,13,0.425531914893617,0.0425531914893617,0.25531914893617,0.276595744680851
4,2,0.1,89,4,12,0.428571428571429,0.0476190476190476,0.333333333333333,0.19047619047619
4,2,0.1,90,6,18,0.447154471544715,0.0731707317073171,0.24390243902439,0.235772357723577
4,2,0.1,91,3,9,0.5,0,0.1,0.4
4,2,0.1,92,4,10,0.5,0.25,0.166666666666667,0.0833333333333333
4,2,0.1,93,6,16,0.438202247191011,0.0898876404494382,0.213483146067416,0.258426966292135
4,2,0.1,94,2,7,0.181818181818182,0.181818181818182,0.181818181818182,0.454545454545455
4,2,0.1,95,2,9,0.421052631578947,0.0526315789473684,0.157894736842105,0.368421052631579
4,2,0.1,96,5,15,0.407079646017699,0.123893805309735,0.265486725663717,0.20353982300885
4,2,0.1,97,4,13,0.466666666666667,0.111111111111111,0.177777777777778,0.244444444444444
4,2,0.1,98,5,18,0.4,0.106666666666667,0.226666666666667,0.266666666666667
4,2,0.1,99,4,13,0.3125,0.104166666666667,0.208333333333333,0.375
4,2,0.1,100,3,7,0.5,0,0.333333333333333,0.166666666666667
4,2,0.5,1,3,5,0.571428571428571,0.142857142857143,0.142857142857143,0.142857142857143
4,2,0.5,2,2,6,0.166666666666667,0.166666666666667,0.166666666666667,0.5
4,2,0.5,3,3,6,0.428571428571429,0.214285714285714,0.214285714285714,0.142857142857143
4,2,0.5,4,1,2,NA,NA,NA,NA
4,2,0.5,5,5,11,0.512820512820513,0.128205128205128,0.128205128205128,0.230769230769231
4,2,0.5,6,3,8,0.375,0.125,0.25,0.25
4,2,0.5,7,1,3,0,0,0,1
4,2,0.5,8,2,6,0.5,0,0.125,0.375
4,2,0.5,9,2,6,0.6,0,0.2,0.2
4,2,0.5,10,2,9,0.0909090909090909,0.0909090909090909,0.272727272727273,0.545454545454545
4,2,0.5,11,4,16,0.421052631578947,0.0315789473684211,0.305263157894737,0.242105263157895
4,2,0.5,12,0,1,NA,NA,NA,NA
4,2,0.5,13,2,7,0.333333333333333,0.111111111111111,0.222222222222222,0.333333333333333
4,2,0.5,14,3,7,0.714285714285714,0,0.142857142857143,0.142857142857143
4,2,0.5,15,1,2,NA,NA,NA,NA
4,2,0.5,16,2,7,0.2,0.1,0.3,0.4
4,2,0.5,17,5,9,0.583333333333333,0.166666666666667,0,0.25
4,2,0.5,18,5,11,0.482758620689655,0.137931034482759,0.0689655172413793,0.310344827586207
4,2,0.5,19,2,9,0.384615384615385,0.0769230769230769,0.230769230769231,0.307692307692308
4,2,0.5,20,0,2,NA,NA,NA,NA
4,2,0.5,21,2,5,1,0,0,0
4,2,0.5,22,1,2,NA,NA,NA,NA
4,2,0.5,23,0,1,NA,NA,NA,NA
4,2,0.5,24,0,1,NA,NA,NA,NA
4,2,0.5,25,2,5,0.333333333333333,0,0.5,0.166666666666667
4,2,0.5,26,0,2,NA,NA,NA,NA
4,2,0.5,27,2,8,0.307692307692308,0.0769230769230769,0.153846153846154,0.461538461538462
4,2,0.5,28,1,3,0,0,0,1
4,2,0.5,29,0,1,NA,NA,NA,NA
4,2,0.5,30,3,12,0.375,0.0833333333333333,0.166666666666667,0.375
4,2,0.5,31,2,8,0.2,0.2,0.4,0.2
4,2,0.5,32,4,14,0.377358490566038,0.0754716981132075,0.264150943396226,0.283018867924528
4,2,0.5,33,3,7,0.571428571428571,0,0.285714285714286,0.142857142857143
4,2,0.5,34,2,9,0.208333333333333,0.125,0.333333333333333,0.333333333333333
4,2,0.5,35,2,7,0.5,0,0.125,0.375
4,2,0.5,36,4,11,0.245614035087719,0.140350877192982,0.43859649122807,0.175438596491228
4,2,0.5,37,3,8,0.461538461538462,0.0769230769230769,0.153846153846154,0.307692307692308
4,2,0.5,38,2,4,1,0,0,0
4,2,0.5,39,-1,0,NA,NA,NA,NA
4,2,0.5,40,3,7,0.4,0.1,0,0.5
4,2,0.5,41,4,6,0.5,0.2,0.2,0.1
4,2,0.5,42,2,6,0.5,0,0,0.5
4,2,0.5,43,5,10,0.5,0.0882352941176471,0.235294117647059,0.176470588235294
4,2,0.5,44,4,8,0.5,0,0.166666666666667,0.333333333333333
4,2,0.5,45,4,7,0.555555555555556,0.111111111111111,0,0.333333333333333
4,2,0.5,46,0,1,NA,NA,NA,NA
4,2,0.5,47,1,4,0,0,0,1
4,2,0.5,48,1,4,NA,NA,NA,NA
4,2,0.5,49,3,7,0.75,0,0,0.25
4,2,0.5,50,4,6,0.714285714285714,0,0.142857142857143,0.142857142857143
4,2,0.5,51,2,5,0.5,0,0,0.5
4,2,0.5,52,1,4,0,0,0,1
4,2,0.5,53,5,13,0.452830188679245,0.113207547169811,0.283018867924528,0.150943396226415
4,2,0.5,54,2,5,0,0.2,0.4,0.4
4,2,0.5,55,1,4,0,0,1,0
4,2,0.5,56,2,7,0.333333333333333,0,0.166666666666667,0.5
4,2,0.5,57,3,10,0.358974358974359,0.128205128205128,0.128205128205128,0.384615384615385
4,2,0.5,58,1,6,0,0,0.333333333333333,0.666666666666667
4,2,0.5,59,5,11,0.5,0.0789473684210526,0.184210526315789,0.236842105263158
4,2,0.5,60,5,14,0.462686567164179,0.104477611940299,0.17910447761194,0.253731343283582
4,2,0.5,61,-1,0,NA,NA,NA,NA
4,2,0.5,62,3,6,0.5,0,0.25,0.25
4,2,0.5,63,0,1,NA,NA,NA,NA
4,2,0.5,64,2,5,0,1,0,0
4,2,0.5,65,-1,0,NA,NA,NA,NA
4,2,0.5,66,5,7,0.5,0.25,0.0833333333333333,0.166666666666667
4,2,0.5,67,2,5,0.5,0,0.25,0.25
4,2,0.5,68,4,6,0.625,0.125,0.125,0.125
4,2,0.5,69,2,5,0.5,0,0,0.5
4,2,0.5,70,2,7,0.142857142857143,0,0.285714285714286,0.571428571428571
4,2,0.5,71,3,8,0.466666666666667,0.0666666666666667,0.133333333333333,0.333333333333333
4,2,0.5,72,1,4,NA,NA,NA,NA
4,2,0.5,73,2,8,0.375,0.125,0.375,0.125
4,2,0.5,74,3,7,0.363636363636364,0.0909090909090909,0.272727272727273,0.272727272727273
4,2,0.5,75,1,3,NA,NA,NA,NA
4,2,0.5,76,3,9,0.375,0,0.3125,0.3125
4,2,0.5,77,1,3,NA,NA,NA,NA
4,2,0.5,78,2,4,0.333333333333333,0.333333333333333,0,0.333333333333333
4,2,0.5,79,4,12,0.451612903225806,0.032258064516129,0.225806451612903,0.290322580645161
4,2,0.5,80,-1,0,NA,NA,NA,NA
4,2,0.5,81,2,5,0.5,0.166666666666667,0.166666666666667,0.166666666666667
4,2,0.5,82,1,4,0,0,0,1
4,2,0.5,83,2,3,0,1,0,0
4,2,0.5,84,3,7,0.454545454545455,0.0909090909090909,0.181818181818182,0.272727272727273
4,2,0.5,85,0,1,NA,NA,NA,NA
4,2,0.5,86,2,5,1,0,0,0
4,2,0.5,87,3,6,0.428571428571429,0,0.142857142857143,0.428571428571429
4,2,0.5,88,2,5,0.5,0,0,0.5
4,2,0.5,89,0,1,NA,NA,NA,NA
4,2,0.5,90,2,7,0,0.5,0.25,0.25
4,2,0.5,91,0,2,NA,NA,NA,NA
4,2,0.5,92,1,2,NA,NA,NA,NA
4,2,0.5,93,1,3,NA,NA,NA,NA
4,2,0.5,94,0,3,NA,NA,NA,NA
4,2,0.5,95,2,4,0.333333333333333,0.333333333333333,0.333333333333333,0
4,2,0.5,96,6,12,0.405405405405405,0.135135135135135,0.27027027027027,0.189189189189189
4,2,0.5,97,4,9,0.44,0.04,0.2,0.32
4,2,0.5,98,-1,0,NA,NA,NA,NA
4,2,0.5,99,1,4,0,0,0.5,0.5
4,2,0.5,100,5,9,0.454545454545455,0.136363636363636,0.181818181818182,0.227272727272727
4,2,0.9,1,0,1,NA,NA,NA,NA
4,2,0.9,2,4,10,0.466666666666667,0.0666666666666667,0.166666666666667,0.3
4,2,0.9,3,1,4,0,0,0,1
4,2,0.9,4,3,6,0.571428571428571,0,0.285714285714286,0.142857142857143
4,2,0.9,5,1,6,NA,NA,NA,NA
4,2,0.9,6,-1,0,NA,NA,NA,NA
4,2,0.9,7,1,3,NA,NA,NA,NA
4,2,0.9,8,4,6,0.666666666666667,0.166666666666667,0.166666666666667,0
4,2,0.9,9,1,4,NA,NA,NA,NA
4,2,0.9,10,0,1,NA,NA,NA,NA
4,2,0.9,11,-1,0,NA,NA,NA,NA
4,2,0.9,12,3,9,0.416666666666667,0.166666666666667,0.333333333333333,0.0833333333333333
4,2,0.9,13,-1,0,NA,NA,NA,NA
4,2,0.9,14,1,2,NA,NA,NA,NA
4,2,0.9,15,1,3,0,0,0,1
4,2,0.9,16,2,6,0.333333333333333,0.333333333333333,0,0.333333333333333
4,2,0.9,17,3,7,0.461538461538462,0,0.153846153846154,0.384615384615385
4,2,0.9,18,3,5,1,0,0,0
4,2,0.9,19,3,7,0.666666666666667,0,0,0.333333333333333
4,2,0.9,20,1,2,NA,NA,NA,NA
4,2,0.9,21,4,9,0.518518518518518,0.0740740740740741,0.185185185185185,0.222222222222222
4,2,0.9,22,1,7,0,0,0.333333333333333,0.666666666666667
4,2,0.9,23,-1,0,NA,NA,NA,NA
4,2,0.9,24,3,4,1,0,0,0
4,2,0.9,25,3,7,0.666666666666667,0,0,0.333333333333333
4,2,0.9,26,3,9,0.428571428571429,0,0.285714285714286,0.285714285714286
4,2,0.9,27,3,8,0.4,0,0.133333333333333,0.466666666666667
4,2,0.9,28,0,1,NA,NA,NA,NA
4,2,0.9,29,2,4,0.5,0,0.5,0
4,2,0.9,30,3,7,0.428571428571429,0.142857142857143,0.285714285714286,0.142857142857143
4,2,0.9,31,1,5,0,0,0,1
4,2,0.9,32,0,1,NA,NA,NA,NA
4,2,0.9,33,2,5,0.666666666666667,0,0,0.333333333333333
4,2,0.9,34,2,6,0.25,0,0,0.75
4,2,0.9,35,3,4,1,0,0,0
4,2,0.9,36,1,3,NA,NA,NA,NA
4,2,0.9,37,2,6,0.4,0,0.2,0.4
4,2,0.9,38,0,3,NA,NA,NA,NA
4,2,0.9,39,3,9,0.294117647058824,0.117647058823529,0.117647058823529,0.470588235294118
4,2,0.9,40,-1,0,NA,NA,NA,NA
4,2,0.9,41,2,4,0.5,0,0,0.5
4,2,0.9,42,3,5,0.571428571428571,0.285714285714286,0.142857142857143,0
4,2,0.9,43,2,9,0.2,0.133333333333333,0.133333333333333,0.533333333333333
4,2,0.9,44,4,10,0.384615384615385,0.115384615384615,0.115384615384615,0.384615384615385
4,2,0.9,45,1,3,0,0,1,0
4,2,0.9,46,3,7,0.428571428571429,0,0.285714285714286,0.285714285714286
4,2,0.9,47,1,3,0,0,0,1
4,2,0.9,48,0,1,NA,NA,NA,NA
4,2,0.9,49,1,4,0,0,0,1
4,2,0.9,50,0,1,NA,NA,NA,NA
4,2,0.9,51,0,2,NA,NA,NA,NA
4,2,0.9,52,1,2,NA,NA,NA,NA
4,2,0.9,53,2,6,0.4,0,0.2,0.4
4,2,0.9,54,2,3,0,1,0,0
4,2,0.9,55,1,2,NA,NA,NA,NA
4,2,0.9,56,-1,0,NA,NA,NA,NA
4,2,0.9,57,-1,0,NA,NA,NA,NA
4,2,0.9,58,1,3,NA,NA,NA,NA
4,2,0.9,59,0,1,NA,NA,NA,NA
4,2,0.9,60,3,7,0.571428571428571,0.142857142857143,0.285714285714286,0
4,2,0.9,61,0,1,NA,NA,NA,NA
4,2,0.9,62,3,7,0.5,0,0.375,0.125
4,2,0.9,63,-1,0,NA,NA,NA,NA
4,2,0.9,64,1,2,NA,NA,NA,NA
4,2,0.9,65,3,10,0.444444444444444,0.111111111111111,0.222222222222222,0.222222222222222
4,2,0.9,66,2,5,0.5,0,0.25,0.25
4,2,0.9,67,2,8,0.4,0,0.2,0.4
4,2,0.9,68,1,3,NA,NA,NA,NA
4,2,0.9,69,-1,0,NA,NA,NA,NA
4,2,0.9,70,0,2,NA,NA,NA,NA
4,2,0.9,71,0,1,NA,NA,NA,NA
4,2,0.9,72,3,7,0.5,0.166666666666667,0.0833333333333333,0.25
4,2,0.9,73,0,1,NA,NA,NA,NA
4,2,0.9,74,0,1,NA,NA,NA,NA
4,2,0.9,75,1,3,0,0,0,1
4,2,0.9,76,5,8,0.470588235294118,0.0588235294117647,0.117647058823529,0.352941176470588
4,2,0.9,77,0,1,NA,NA,NA,NA
4,2,0.9,78,3,5,0.571428571428571,0.142857142857143,0.142857142857143,0.142857142857143
4,2,0.9,79,0,1,NA,NA,NA,NA
4,2,0.9,80,0,1,NA,NA,NA,NA
4,2,0.9,81,1,4,NA,NA,NA,NA
4,2,0.9,82,1,2,NA,NA,NA,NA
4,2,0.9,83,3,8,0.285714285714286,0,0.5,0.214285714285714
4,2,0.9,84,0,2,NA,NA,NA,NA
4,2,0.9,85,3,10,0.333333333333333,0.037037037037037,0.148148148148148,0.481481481481481
4,2,0.9,86,-1,0,NA,NA,NA,NA
4,2,0.9,87,3,6,0.666666666666667,0.166666666666667,0.166666666666667,0
4,2,0.9,88,1,2,NA,NA,NA,NA
4,2,0.9,89,3,5,0.666666666666667,0.333333333333333,0,0
4,2,0.9,90,2,4,0.5,0,0,0.5
4,2,0.9,91,3,5,0.6,0.2,0,0.2
4,2,0.9,92,4,8,0.470588235294118,0.117647058823529,0.176470588235294,0.235294117647059
4,2,0.9,93,-1,0,NA,NA,NA,NA
4,2,0.9,94,2,6,0.666666666666667,0,0,0.333333333333333
4,2,0.9,95,2,4,0.666666666666667,0,0,0.333333333333333
4,2,0.9,96,4,6,0.444444444444444,0.111111111111111,0.222222222222222,0.222222222222222
4,2,0.9,97,2,5,0,0.2,0.4,0.4
4,2,0.9,98,1,5,0,0,1,0
4,2,0.9,99,3,5,1,0,0,0
4,2,0.9,100,0,2,NA,NA,NA,NA
4,4,0.1,1,5,10,0.432432432432432,0.108108108108108,0.189189189189189,0.27027027027027
4,4,0.1,2,3,6,0.428571428571429,0.285714285714286,0,0.285714285714286
4,4,0.1,3,5,15,0.410526315789474,0.0947368421052632,0.242105263157895,0.252631578947368
4,4,0.1,4,5,11,0.529411764705882,0.0588235294117647,0.264705882352941,0.147058823529412
4,4,0.1,5,6,10,0.463414634146341,0.170731707317073,0.219512195121951,0.146341463414634
4,4,0.1,6,3,10,0.5,0.1,0.1,0.3
4,4,0.1,7,5,16,0.3359375,0.09375,0.3203125,0.25
4,4,0.1,8,3,8,0.384615384615385,0,0.153846153846154,0.461538461538462
4,4,0.1,9,5,15,0.435483870967742,0.0645161290322581,0.306451612903226,0.193548387096774
4,4,0.1,10,4,18,0.316326530612245,0.0612244897959184,0.36734693877551,0.255102040816327
4,4,0.1,11,4,10,0.416666666666667,0.0833333333333333,0.291666666666667,0.208333333333333
4,4,0.1,12,4,12,0.423076923076923,0.0769230769230769,0.230769230769231,0.269230769230769
4,4,0.1,13,5,18,0.469387755102041,0.0408163265306122,0.26530612244898,0.224489795918367
4,4,0.1,14,5,20,0.361809045226131,0.0653266331658292,0.311557788944724,0.261306532663317
4,4,0.1,15,6,19,0.477272727272727,0.0568181818181818,0.238636363636364,0.227272727272727
4,4,0.1,16,5,22,0.358407079646018,0.0663716814159292,0.300884955752212,0.274336283185841
4,4,0.1,17,7,15,0.45045045045045,0.0990990990990991,0.225225225225225,0.225225225225225
4,4,0.1,18,6,20,0.409638554216867,0.0783132530120482,0.234939759036145,0.27710843373494
4,4,0.1,19,4,16,0.345679012345679,0.0740740740740741,0.283950617283951,0.296296296296296
4,4,0.1,20,2,6,0.5,0,0.25,0.25
4,4,0.1,21,6,15,0.452380952380952,0.107142857142857,0.202380952380952,0.238095238095238
4,4,0.1,22,6,14,0.482758620689655,0.0862068965517241,0.155172413793103,0.275862068965517
4,4,0.1,23,6,15,0.423728813559322,0.0508474576271186,0.152542372881356,0.372881355932203
4,4,0.1,24,5,20,0.375,0.0789473684210526,0.243421052631579,0.302631578947368
4,4,0.1,25,4,8,0.529411764705882,0.176470588235294,0.0588235294117647,0.235294117647059
4,4,0.1,26,3,12,0.428571428571429,0,0.285714285714286,0.285714285714286
4,4,0.1,27,4,11,0.371428571428571,0.0857142857142857,0.171428571428571,0.371428571428571
4,4,0.1,28,4,16,0.44,0.06,0.2,0.3
4,4,0.1,29,4,16,0.409638554216867,0.0963855421686747,0.144578313253012,0.349397590361446
4,4,0.1,30,7,22,0.420454545454545,0.0909090909090909,0.246212121212121,0.242424242424242
4,4,0.1,31,2,8,0.545454545454545,0,0.181818181818182,0.272727272727273
4,4,0.1,32,3,11,0.318181818181818,0.0909090909090909,0.318181818181818,0.272727272727273
4,4,0.1,33,5,11,0.421052631578947,0.131578947368421,0.184210526315789,0.263157894736842
4,4,0.1,34,5,22,0.380487804878049,0.0682926829268293,0.253658536585366,0.297560975609756
4,4,0.1,35,4,10,0.348837209302326,0.0930232558139535,0.27906976744186,0.27906976744186
4,4,0.1,36,5,12,0.55,0,0.15,0.3
4,4,0.1,37,4,13,0.487179487179487,0.128205128205128,0.205128205128205,0.179487179487179
4,4,0.1,38,5,14,0.430769230769231,0.0615384615384615,0.276923076923077,0.230769230769231
4,4,0.1,39,3,11,0.342857142857143,0.0857142857142857,0.457142857142857,0.114285714285714
4,4,0.1,40,6,22,0.419087136929461,0.0539419087136929,0.244813278008299,0.282157676348548
4,4,0.1,41,4,12,0.514285714285714,0.0857142857142857,0.2,0.2
4,4,0.1,42,4,11,0.454545454545455,0.136363636363636,0.181818181818182,0.227272727272727
4,4,0.1,43,3,7,0.470588235294118,0.176470588235294,0.117647058823529,0.235294117647059
4,4,0.1,44,4,20,0.389261744966443,0.0604026845637584,0.315436241610738,0.23489932885906
4,4,0.1,45,6,16,0.36,0.1,0.28,0.26
4,4,0.1,46,3,11,0.461538461538462,0.0384615384615385,0.230769230769231,0.269230769230769
4,4,0.1,47,5,14,0.406976744186047,0.0930232558139535,0.27906976744186,0.22093023255814
4,4,0.1,48,1,4,NA,NA,NA,NA
4,4,0.1,49,5,12,0.382352941176471,0.0294117647058824,0.235294117647059,0.352941176470588
4,4,0.1,50,2,7,0.222222222222222,0.111111111111111,0.111111111111111,0.555555555555556
4,4,0.1,51,4,14,0.518518518518518,0.0555555555555556,0.12962962962963,0.296296296296296
4,4,0.1,52,5,11,0.431372549019608,0.176470588235294,0.137254901960784,0.254901960784314
4,4,0.1,53,6,14,0.452830188679245,0.0943396226415094,0.113207547169811,0.339622641509434
4,4,0.1,54,4,8,0.571428571428571,0.142857142857143,0.142857142857143,0.142857142857143
4,4,0.1,55,4,17,0.333333333333333,0.117647058823529,0.254901960784314,0.294117647058824
4,4,0.1,56,5,14,0.304347826086957,0.072463768115942,0.188405797101449,0.434782608695652
4,4,0.1,57,5,17,0.366412213740458,0.099236641221374,0.274809160305344,0.259541984732824
4,4,0.1,58,4,15,0.384615384615385,0.0769230769230769,0.205128205128205,0.333333333333333
4,4,0.1,59,5,16,0.383561643835616,0.0821917808219178,0.301369863013699,0.232876712328767
4,4,0.1,60,5,12,0.526315789473684,0.0789473684210526,0.210526315789474,0.184210526315789
4,4,0.1,61,2,11,0.333333333333333,0.0666666666666667,0.266666666666667,0.333333333333333
4,4,0.1,62,6,10,0.65,0.1,0.2,0.05
4,4,0.1,63,1,7,NA,NA,NA,NA
4,4,0.1,64,6,19,0.424460431654676,0.0431654676258993,0.237410071942446,0.294964028776978
4,4,0.1,65,7,21,0.402542372881356,0.0932203389830508,0.254237288135593,0.25
4,4,0.1,66,5,14,0.4375,0.0416666666666667,0.333333333333333,0.1875
4,4,0.1,67,2,5,1,0,0,0
4,4,0.1,68,5,16,0.401960784313726,0.0980392156862745,0.254901960784314,0.245098039215686
4,4,0.1,69,3,8,0.454545454545455,0,0.181818181818182,0.363636363636364
4,4,0.1,70,2,5,0.5,0,0.25,0.25
4,4,0.1,71,4,13,0.440677966101695,0.0338983050847458,0.220338983050847,0.305084745762712
4,4,0.1,72,6,19,0.407766990291262,0.0679611650485437,0.233009708737864,0.29126213592233
4,4,0.1,73,2,6,0.4,0,0,0.6
4,4,0.1,74,4,22,0.37012987012987,0.0779220779220779,0.188311688311688,0.363636363636364
4,4,0.1,75,2,13,0.264705882352941,0.0588235294117647,0.294117647058824,0.382352941176471
4,4,0.1,76,5,11,0.51219512195122,0.0731707317073171,0.292682926829268,0.121951219512195
4,4,0.1,77,4,12,0.476190476190476,0,0.238095238095238,0.285714285714286
4,4,0.1,78,4,15,0.406593406593407,0.043956043956044,0.241758241758242,0.307692307692308
4,4,0.1,79,5,14,0.387096774193548,0.0483870967741935,0.258064516129032,0.306451612903226
4,4,0.1,80,4,14,0.36231884057971,0.130434782608696,0.289855072463768,0.217391304347826
4,4,0.1,81,2,10,0.333333333333333,0,0.2,0.466666666666667
4,4,0.1,82,6,16,0.444444444444444,0.0833333333333333,0.208333333333333,0.263888888888889
4,4,0.1,83,6,14,0.484375,0.09375,0.21875,0.203125
4,4,0.1,84,4,10,0.548387096774194,0.0645161290322581,0.193548387096774,0.193548387096774
4,4,0.1,85,4,8,0.473684210526316,0.0526315789473684,0.210526315789474,0.263157894736842
4,4,0.1,86,3,15,0.366197183098592,0.0563380281690141,0.253521126760563,0.323943661971831
4,4,0.1,87,2,8,0.375,0,0.125,0.5
4,4,0.1,88,5,20,0.313725490196078,0.065359477124183,0.38562091503268,0.235294117647059
4,4,0.1,89,6,17,0.466666666666667,0.0476190476190476,0.180952380952381,0.304761904761905
4,4,0.1,90,4,14,0.344827586206897,0.0862068965517241,0.172413793103448,0.396551724137931
4,4,0.1,91,4,14,0.368421052631579,0.0701754385964912,0.175438596491228,0.385964912280702
4,4,0.1,92,2,8,0.428571428571429,0.142857142857143,0,0.428571428571429
4,4,0.1,93,5,24,0.329457364341085,0.0775193798449612,0.255813953488372,0.337209302325581
4,4,0.1,94,4,9,0.416666666666667,0.0833333333333333,0.333333333333333,0.166666666666667
4,4,0.1,95,5,16,0.434782608695652,0.0579710144927536,0.333333333333333,0.173913043478261
4,4,0.1,96,6,16,0.408602150537634,0.118279569892473,0.311827956989247,0.161290322580645
4,4,0.1,97,4,17,0.3,0.0625,0.4625,0.175
4,4,0.1,98,6,19,0.4453125,0.078125,0.234375,0.2421875
4,4,0.1,99,6,18,0.408759124087591,0.0875912408759124,0.262773722627737,0.240875912408759
4,4,0.1,100,-1,0,NA,NA,NA,NA
4,4,0.5,1,2,6,0.375,0,0.125,0.5
4,4,0.5,2,0,1,NA,NA,NA,NA
4,4,0.5,3,1,2,NA,NA,NA,NA
4,4,0.5,4,2,5,0.666666666666667,0,0.333333333333333,0
4,4,0.5,5,2,6,0.2,0,0.2,0.6
4,4,0.5,6,2,7,0.444444444444444,0.111111111111111,0.222222222222222,0.222222222222222
4,4,0.5,7,1,3,NA,NA,NA,NA
4,4,0.5,8,3,7,0.555555555555556,0,0.222222222222222,0.222222222222222
4,4,0.5,9,2,7,0.444444444444444,0.111111111111111,0.333333333333333,0.111111111111111
4,4,0.5,10,3,8,0.416666666666667,0.166666666666667,0.25,0.166666666666667
4,4,0.5,11,6,17,0.446428571428571,0.116071428571429,0.196428571428571,0.241071428571429
4,4,0.5,12,4,9,0.533333333333333,0.133333333333333,0.2,0.133333333333333
