"FCL_long","FCL_mean","FCL_short","Richness","Chain","Omnivory","Apparent","Exploitative"
NA,5,2,14,0.357142857142857,0.0714285714285714,0.214285714285714,0.166666666666667
NA,14,5,14,0.425531914893617,0.106382978723404,0.212765957446809,0.212765957446809
NA,NA,Inf,14,0.525,0.025,0.175,0.25
NA,3.33333333333333,2,14,0.478260869565217,0,0.173913043478261,0.260869565217391
NA,NA,Inf,15,0.510204081632653,0.0612244897959184,0.163265306122449,0.26530612244898
NA,NA,Inf,15,0.325581395348837,0.0465116279069767,0.0930232558139535,0.255813953488372
NA,24.8,6,15,0.51063829787234,0.106382978723404,0.0638297872340425,0.191489361702128
NA,5.66666666666667,3,15,0.53448275862069,0.0862068965517241,0.189655172413793,0.172413793103448
NA,NA,Inf,15,0.486486486486487,0.0540540540540541,0.189189189189189,0.27027027027027
NA,19,7,16,0.325581395348837,0.0697674418604651,0.186046511627907,0.255813953488372
NA,6.36730615507594,3,16,0.458333333333333,0.114583333333333,0.239583333333333,0.166666666666667
NA,46.8360655737705,7,16,0.379746835443038,0.0759493670886076,0.177215189873418,0.215189873417722
NA,5.89810426540284,3,16,0.464285714285714,0.0178571428571429,0.214285714285714,0.125
NA,47.3725490196078,7,16,0.5,0.074468085106383,0.212765957446809,0.202127659574468
NA,NA,NA,17,0.430555555555556,0.0416666666666667,0.166666666666667,0.194444444444444
NA,8.26884722776227,3,17,0.365853658536585,0.0853658536585366,0.219512195121951,0.182926829268293
NA,NA,Inf,17,0.397260273972603,0.0821917808219178,0.178082191780822,0.328767123287671
NA,6.25512698967117,3,17,0.423728813559322,0.0508474576271186,0.254237288135593,0.186440677966102
NA,6.64501160092807,2,17,0.309090909090909,0.0909090909090909,0.254545454545455,0.145454545454545
NA,7.5,4,18,0.4375,0.0892857142857143,0.178571428571429,0.285714285714286
NA,6.85136049419032,3,18,0.435483870967742,0.0564516129032258,0.225806451612903,0.161290322580645
NA,NA,Inf,18,0.47,0.07,0.14,0.24
NA,5.26086956521739,3,18,0.423357664233577,0.145985401459854,0.211678832116788,0.204379562043796
NA,7.62759537690498,4,18,0.4765625,0.078125,0.2421875,0.1484375
NA,8.34261154318461,3,19,0.537634408602151,0.0645161290322581,0.21505376344086,0.182795698924731
NA,23.5776672194583,4,19,0.424,0.08,0.232,0.208
NA,9.20815769898339,3,19,0.463917525773196,0.0721649484536082,0.216494845360825,0.144329896907216
NA,13.5818181818182,5,19,0.416666666666667,0.0729166666666667,0.177083333333333,0.208333333333333
NA,NA,NA,19,0.504504504504504,0.0630630630630631,0.171171171171171,0.243243243243243
NA,29.9491150442478,5,20,0.466666666666667,0.0814814814814815,0.177777777777778,0.162962962962963
NA,NA,NA,20,0.416666666666667,0.0555555555555556,0.194444444444444,0.185185185185185
NA,20.9683283358321,4,20,0.394160583941606,0.0510948905109489,0.218978102189781,0.153284671532847
NA,9.66207153502235,5,20,0.518181818181818,0.0363636363636364,0.254545454545455,0.163636363636364
NA,7.94702263009698,3,20,0.367521367521368,0.111111111111111,0.213675213675214,0.196581196581197
NA,8.38577783781809,3,21,0.497536945812808,0.0689655172413793,0.167487684729064,0.211822660098522
NA,16.5367647058823,6,21,0.435374149659864,0.0748299319727891,0.204081632653061,0.204081632653061
NA,NA,NA,21,0.411042944785276,0.0674846625766871,0.220858895705521,0.190184049079755
NA,13.4328621069384,4,21,0.437869822485207,0.0887573964497041,0.207100591715976,0.159763313609467
NA,15.9219739824742,5,21,0.465686274509804,0.053921568627451,0.196078431372549,0.186274509803922
NA,19.2335292582987,4,22,0.443298969072165,0.0670103092783505,0.206185567010309,0.195876288659794
NA,14.348929204747,4,22,0.427083333333333,0.078125,0.213541666666667,0.234375
NA,NA,NA,22,0.408839779005525,0.0718232044198895,0.215469613259669,0.198895027624309
NA,18.1216336967131,4,22,0.398550724637681,0.0579710144927536,0.210144927536232,0.173913043478261
NA,NA,NA,22,0.48780487804878,0.0682926829268293,0.175609756097561,0.204878048780488
NA,117.981106779696,7,23,0.46551724137931,0.0574712643678161,0.183908045977011,0.189655172413793
NA,110.516929969638,7,23,0.395604395604396,0.0879120879120879,0.194139194139194,0.208791208791209
NA,29.2028110742724,5,23,0.461187214611872,0.0821917808219178,0.200913242009132,0.19634703196347
NA,8.69697668510231,3,23,0.48876404494382,0.0674157303370786,0.235955056179775,0.174157303370787
NA,NA,NA,23,0.491803278688525,0.0382513661202186,0.191256830601093,0.174863387978142
NA,22.0159682687999,6,24,0.463768115942029,0.0434782608695652,0.173913043478261,0.193236714975845
NA,48.6240649978187,6,24,0.477732793522267,0.0769230769230769,0.206477732793522,0.186234817813765
NA,NA,Inf,24,0.480582524271845,0.0728155339805825,0.218446601941748,0.179611650485437
NA,16.3954093155181,4,24,0.441964285714286,0.0714285714285714,0.205357142857143,0.214285714285714
NA,NA,NA,24,0.439655172413793,0.0560344827586207,0.211206896551724,0.219827586206897
NA,NA,NA,25,0.404458598726115,0.0668789808917197,0.187898089171975,0.203821656050955
NA,NA,NA,25,0.444852941176471,0.0551470588235294,0.183823529411765,0.213235294117647
NA,16.0337591487325,4,25,0.431438127090301,0.0735785953177258,0.20066889632107,0.204013377926421
NA,NA,NA,25,0.477777777777778,0.0518518518518519,0.185185185185185,0.203703703703704
NA,63.8814272012208,7,25,0.435714285714286,0.0607142857142857,0.207142857142857,0.189285714285714
NA,29.6158916665774,4,26,0.422950819672131,0.0754098360655738,0.20327868852459,0.20655737704918
NA,21.4123941265715,4,26,0.449275362318841,0.072463768115942,0.188405797101449,0.221014492753623
NA,NA,NA,26,0.450511945392491,0.0614334470989761,0.177474402730375,0.204778156996587
NA,14.5522019016581,4,26,0.475806451612903,0.0564516129032258,0.205645161290323,0.209677419354839
NA,NA,NA,26,0.428571428571429,0.0646258503401361,0.170068027210884,0.200680272108844
NA,NA,NA,27,0.45983379501385,0.0554016620498615,0.188365650969529,0.221606648199446
NA,NA,NA,27,0.459537572254335,0.0635838150289017,0.19364161849711,0.205202312138728
NA,NA,NA,27,0.436950146627566,0.0733137829912024,0.214076246334311,0.19941348973607
NA,48.5392054052804,6,27,0.464163822525597,0.0648464163822526,0.191126279863481,0.180887372013652
NA,NA,NA,27,0.476964769647696,0.0623306233062331,0.205962059620596,0.18970189701897
NA,29.8208081753076,4,28,0.451428571428571,0.0714285714285714,0.191428571428571,0.202857142857143
NA,38.3906403209206,4,28,0.467391304347826,0.0760869565217391,0.192934782608696,0.203804347826087
NA,NA,NA,28,0.45721271393643,0.0684596577017115,0.207823960880196,0.21760391198044
NA,17.4077853159768,4,28,0.431952662721893,0.0680473372781065,0.192307692307692,0.198224852071006
NA,NA,NA,28,0.45088161209068,0.0579345088161209,0.19647355163728,0.181360201511335
NA,NA,NA,29,0.453703703703704,0.0694444444444444,0.203703703703704,0.201388888888889
NA,NA,NA,29,0.433823529411765,0.0637254901960784,0.181372549019608,0.205882352941176
NA,18.5704860254499,4,29,0.438118811881188,0.0594059405940594,0.195544554455446,0.193069306930693
NA,NA,NA,29,0.448019801980198,0.0693069306930693,0.205445544554455,0.212871287128713
NA,NA,NA,29,0.445945945945946,0.0765765765765766,0.18018018018018,0.198198198198198
NA,NA,NA,30,0.454545454545455,0.0559440559440559,0.188811188811189,0.198135198135198
NA,NA,NA,30,0.441704035874439,0.0650224215246637,0.192825112107623,0.199551569506726
NA,NA,NA,30,0.449392712550607,0.062753036437247,0.202429149797571,0.186234817813765
NA,NA,NA,30,0.452427184466019,0.0718446601941748,0.194174757281553,0.203883495145631
NA,NA,NA,30,0.45859872611465,0.0658174097664544,0.195329087048832,0.199575371549894
NA,NA,NA,31,0.448616600790514,0.0652173913043478,0.183794466403162,0.201581027667984
NA,NA,NA,31,0.447513812154696,0.0662983425414365,0.20073664825046,0.191528545119705
NA,NA,NA,31,0.452380952380952,0.0634920634920635,0.196428571428571,0.206349206349206
NA,NA,NA,31,0.452793834296724,0.0635838150289017,0.194605009633911,0.192678227360308
NA,NA,NA,31,0.446043165467626,0.0701438848920863,0.197841726618705,0.194244604316547
NA,52.1952680337639,4,32,0.407063197026022,0.0483271375464684,0.182156133828996,0.204460966542751
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
NA,NA,Inf,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
2,2,2,3,1,0,0,0
NA,NA,Inf,4,0,0,0,0
NA,2,1,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
2,2,2,5,0.666666666666667,0,0,0.333333333333333
NA,NA,NA,5,0.5,0,0,0.25
1,1,1,5,0,0,0,1
2,2,2,5,1,0,0,0
NA,2,1,5,NA,NA,NA,NA
1,1,1,6,0,0,0,1
2,2,2,6,0.25,0,0,0.75
4,4,4,6,0.8,0,0,0.2
2,2,2,6,1,0,0,0
1,1,1,6,NA,NA,NA,NA
2,2,2,7,1,0,0,0
NA,NA,Inf,7,0.333333333333333,0,0.333333333333333,0.333333333333333
3,3,3,7,1,0,0,0
1,1,1,7,0,0,0.5,0.5
1,1,1,7,NA,NA,NA,NA
NA,10,5,8,0.75,0,0.0833333333333333,0.166666666666667
NA,6,5,8,1,0,0,0
NA,NA,Inf,8,0,0,0,0
NA,3,2,8,1,0,0,0
5,4,3,8,0.666666666666667,0,0.222222222222222,0.111111111111111
4,4,4,9,0.8,0,0,0.2
NA,NA,Inf,9,0.533333333333333,0.0666666666666667,0.2,0.0666666666666667
NA,1.75,1,9,0.3,0.1,0.3,0.3
1,1,1,9,0,0,1,0
2,1.33333333333333,1,9,0.25,0,0.75,0
3,3,3,10,0.428571428571429,0.142857142857143,0.285714285714286,0.142857142857143
NA,7.1,4,10,0.4,0.0333333333333333,0.133333333333333,0.233333333333333
NA,4,3,10,0.352941176470588,0.117647058823529,0.294117647058824,0.0588235294117647
NA,6.6,3,10,0.142857142857143,0.0714285714285714,0.214285714285714,0.142857142857143
NA,NA,Inf,10,0.4,0,0.133333333333333,0.2
NA,6.66666666666667,3,11,0.25,0,0.25,0.3125
NA,NA,Inf,11,0.333333333333333,0,0.19047619047619,0.238095238095238
NA,15,5,11,0.580645161290323,0.0967741935483871,0.161290322580645,0.129032258064516
NA,4.66666666666667,3,11,0.571428571428571,0.0714285714285714,0.142857142857143,0.142857142857143
NA,3,2,11,0.5,0,0.25,0.25
4,4,4,12,0.625,0,0.125,0.25
NA,NA,Inf,12,0.454545454545455,0,0.0909090909090909,0.181818181818182
NA,7,4,12,0.344827586206897,0,0.379310344827586,0.206896551724138
NA,NA,Inf,12,0.409090909090909,0,0.0909090909090909,0.318181818181818
NA,NA,Inf,12,0.315789473684211,0.0526315789473684,0.105263157894737,0.263157894736842
2,2,2,13,0.375,0,0.25,0.375
NA,NA,Inf,13,0.214285714285714,0,0.107142857142857,0.142857142857143
NA,7.83333333333333,3,13,0.416666666666667,0.0555555555555556,0.166666666666667,0.222222222222222
NA,3,2,13,0.25,0.0833333333333333,0.0833333333333333,0.25
NA,NA,Inf,13,0.6,0,0.1,0.15
NA,5.68115942028985,2,14,0.321428571428571,0.0178571428571429,0.142857142857143,0.321428571428571
NA,6.13636363636364,3,14,0.341463414634146,0.0487804878048781,0.0975609756097561,0.195121951219512
7,5.125,4,14,0.565217391304348,0.130434782608696,0.217391304347826,0.0869565217391304
NA,3,2,14,0.307692307692308,0,0.230769230769231,0.307692307692308
NA,NA,Inf,14,0.476190476190476,0.0714285714285714,0.19047619047619,0.19047619047619
NA,38,6,15,0.354166666666667,0,0.229166666666667,0.1875
NA,7.91666666666667,5,15,0.466666666666667,0.0666666666666667,0.177777777777778,0.266666666666667
NA,9.504,3,15,0.298507462686567,0.0298507462686567,0.17910447761194,0.149253731343284
NA,5.71509971509972,4,15,0.426229508196721,0.114754098360656,0.229508196721311,0.114754098360656
NA,NA,NA,15,0.471698113207547,0,0.0943396226415094,0.245283018867925
NA,7.38751147842057,4,16,0.363636363636364,0.0909090909090909,0.155844155844156,0.246753246753247
NA,7,4,16,0.424242424242424,0.0303030303030303,0.166666666666667,0.196969696969697
NA,39.3913043478261,5,16,0.432098765432099,0.0987654320987654,0.135802469135802,0.148148148148148
NA,3.90909090909091,2,16,0.446808510638298,0.0425531914893617,0.212765957446809,0.191489361702128
NA,8,6,16,0.446808510638298,0.0425531914893617,0.212765957446809,0.191489361702128
NA,9.46938775510204,4,17,0.315789473684211,0,0.184210526315789,0.184210526315789
NA,8.4875,6,17,0.428571428571429,0.0612244897959184,0.285714285714286,0.102040816326531
NA,6.27062921837579,4,17,0.519480519480519,0.051948051948052,0.181818181818182,0.181818181818182
NA,15.1674641148325,5,17,0.408450704225352,0.0140845070422535,0.169014084507042,0.169014084507042
NA,5.65740740740741,3,17,0.475609756097561,0.0609756097560976,0.182926829268293,0.195121951219512
NA,24.4914269107817,4,18,0.456521739130435,0.0326086956521739,0.16304347826087,0.173913043478261
NA,NA,Inf,18,0.395061728395062,0.0617283950617284,0.172839506172839,0.185185185185185
NA,23.5822868473232,5,18,0.448717948717949,0.0128205128205128,0.179487179487179,0.192307692307692
NA,12.7155963302752,4,18,0.37719298245614,0.0701754385964912,0.184210526315789,0.210526315789474
NA,33.4,7,18,0.523809523809524,0.0317460317460317,0.142857142857143,0.174603174603175
NA,NA,Inf,19,0.407407407407407,0.037037037037037,0.172839506172839,0.185185185185185
NA,111.481283422459,8,19,0.463636363636364,0.0454545454545455,0.154545454545455,0.218181818181818
NA,19.023922988944,4,19,0.401574803149606,0.062992125984252,0.149606299212598,0.173228346456693
NA,29.9523224043716,5,19,0.37984496124031,0.0155038759689922,0.155038759689922,0.162790697674419
NA,NA,NA,19,0.459259259259259,0.0518518518518519,0.192592592592593,0.162962962962963
NA,25.5542682785613,4,20,0.38562091503268,0.0718954248366013,0.143790849673203,0.169934640522876
NA,8.08522114347357,3,20,0.45360824742268,0.0309278350515464,0.154639175257732,0.206185567010309
NA,7.03474078033137,3,20,0.432203389830508,0.0677966101694915,0.177966101694915,0.220338983050847
NA,29.4401088027183,5,20,0.490066225165563,0.0463576158940397,0.198675496688742,0.158940397350993
NA,6.41596638655462,3,20,0.37719298245614,0.0350877192982456,0.157894736842105,0.263157894736842
NA,NA,Inf,21,0.329787234042553,0.0212765957446809,0.223404255319149,0.0957446808510638
NA,25.501180173092,5,21,0.440298507462687,0.0447761194029851,0.194029850746269,0.26865671641791
NA,7.6875,4,21,0.362745098039216,0.00980392156862745,0.205882352941176,0.235294117647059
NA,30.6422686567164,6,21,0.414634146341463,0.0670731707317073,0.170731707317073,0.140243902439024
NA,NA,Inf,21,0.44,0.05,0.15,0.22
NA,50.5600940346752,5,22,0.426751592356688,0.0382165605095541,0.152866242038217,0.197452229299363
NA,13.3344191096634,4,22,0.371900826446281,0.0247933884297521,0.198347107438017,0.247933884297521
NA,NA,NA,22,0.402234636871508,0.0279329608938547,0.195530726256983,0.156424581005587
NA,27.2083333333333,6,22,0.402777777777778,0.0555555555555556,0.159722222222222,0.243055555555556
NA,37.2394366197183,5,22,0.45398773006135,0.0368098159509202,0.226993865030675,0.184049079754601
NA,58.1745995563017,5,23,0.431451612903226,0.0443548387096774,0.185483870967742,0.189516129032258
NA,8.81507142909545,3,23,0.416216216216216,0.0594594594594595,0.194594594594595,0.178378378378378
NA,16.7124096829374,5,23,0.394160583941606,0.0656934306569343,0.145985401459854,0.248175182481752
NA,NA,Inf,23,0.462121212121212,0.0454545454545455,0.196969696969697,0.159090909090909
NA,37.6271633910238,6,23,0.330049261083744,0.0640394088669951,0.236453201970443,0.177339901477833
NA,114.850291379732,5,24,0.414634146341463,0.0390243902439024,0.2,0.185365853658537
NA,19.831119119968,4,24,0.461111111111111,0.05,0.183333333333333,0.194444444444444
NA,42.5346299120177,5,24,0.488636363636364,0.0568181818181818,0.159090909090909,0.189393939393939
NA,54.4252129513442,5,24,0.395522388059701,0.0485074626865672,0.190298507462687,0.175373134328358
NA,57.340982654669,6,24,0.364035087719298,0.0570175438596491,0.184210526315789,0.223684210526316
NA,26.3561468366403,5,25,0.45136186770428,0.0583657587548638,0.186770428015564,0.21011673151751
NA,45.1865395205544,5,25,0.343873517786561,0.0671936758893281,0.197628458498024,0.209486166007905
NA,NA,Inf,25,0.398963730569948,0.0673575129533679,0.207253886010363,0.191709844559585
NA,27.4491467268032,4,25,0.478927203065134,0.0689655172413793,0.164750957854406,0.21455938697318
NA,26.7645166386945,5,25,0.442687747035573,0.0632411067193676,0.1699604743083,0.181818181818182
NA,41.6113616590712,4,26,0.466403162055336,0.0434782608695652,0.177865612648221,0.185770750988142
NA,NA,NA,26,0.4125,0.04375,0.18125,0.184375
NA,39.3108984904818,4,26,0.395904436860068,0.037542662116041,0.167235494880546,0.221843003412969
NA,19.2450247337493,4,26,0.380434782608696,0.036231884057971,0.202898550724638,0.184782608695652
NA,42.5192363874356,5,26,0.4,0.0338983050847458,0.196610169491525,0.186440677966102
NA,16.5381445810808,4,27,0.367647058823529,0.0330882352941176,0.191176470588235,0.220588235294118
NA,36.6378765421699,5,27,0.454545454545455,0.0471380471380471,0.164983164983165,0.222222222222222
NA,NA,NA,27,0.377581120943953,0.0501474926253687,0.165191740412979,0.218289085545723
NA,224.235386107341,7,27,0.402366863905325,0.0591715976331361,0.177514792899408,0.186390532544379
NA,77.2264874667533,6,27,0.373456790123457,0.058641975308642,0.194444444444444,0.194444444444444
NA,30.3016220865641,4,28,0.397553516819572,0.0428134556574924,0.174311926605505,0.207951070336391
NA,NA,NA,28,0.387254901960784,0.0588235294117647,0.183823529411765,0.225490196078431
NA,13.0272823688081,4,28,0.370149253731343,0.0567164179104478,0.197014925373134,0.197014925373134
NA,45.9480196446737,5,28,0.397402597402597,0.0545454545454545,0.179220779220779,0.2
NA,28.7913553222288,5,28,0.407407407407407,0.0303030303030303,0.188552188552189,0.185185185185185
NA,13.7288779127267,4,29,0.381313131313131,0.0454545454545455,0.196969696969697,0.19949494949495
NA,34.8169572392438,5,29,0.403458213256484,0.0461095100864553,0.195965417867435,0.213256484149856
NA,49.1275866709077,5,29,0.413612565445026,0.0471204188481675,0.167539267015707,0.209424083769634
NA,55.7381079289133,5,29,0.39907192575406,0.0464037122969838,0.192575406032483,0.206496519721578
NA,31.7833658995747,4,29,0.432065217391304,0.0407608695652174,0.179347826086957,0.198369565217391
NA,53.1098341706806,5,30,0.40301724137931,0.0517241379310345,0.178879310344828,0.213362068965517
NA,48.2559954960833,5,30,0.411764705882353,0.0416666666666667,0.191176470588235,0.196078431372549
NA,55.3565143711308,5,30,0.410526315789474,0.0547368421052632,0.181052631578947,0.214736842105263
NA,43.6983896931877,4,30,0.398550724637681,0.0386473429951691,0.178743961352657,0.193236714975845
NA,61.8464704111495,5,30,0.393805309734513,0.0508849557522124,0.179203539823009,0.214601769911504
NA,32.5322194733251,4,31,0.425806451612903,0.0559139784946237,0.187096774193548,0.204301075268817
NA,51.4505189702625,4,31,0.414432989690722,0.0474226804123711,0.187628865979381,0.197938144329897
NA,53.7138204979221,4,31,0.412825651302605,0.0521042084168337,0.186372745490982,0.200400801603206
NA,13.7787980227708,4,31,0.377777777777778,0.0488888888888889,0.191111111111111,0.206666666666667
NA,115.080196545831,6,31,0.39622641509434,0.0524109014675052,0.188679245283019,0.192872117400419
NA,NA,NA,32,0.403571428571429,0.0535714285714286,0.235714285714286,0.191071428571429
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
NA,3,2,4,1,0,0,0
0,0,0,4,NA,NA,NA,NA
NA,NA,Inf,4,NA,NA,NA,NA
NA,NA,Inf,4,NA,NA,NA,NA
NA,2,1,4,NA,NA,NA,NA
NA,4.5,3,5,0.333333333333333,0,0.166666666666667,0.166666666666667
NA,4,2,5,0,0,0,0.5
2,2,2,5,1,0,0,0
NA,2,1,5,NA,NA,NA,NA
NA,4,2,5,0,0,0,0
NA,6,3,6,0.4,0.1,0.2,0.1
NA,NA,Inf,6,0,0,1,0
NA,NA,Inf,6,0,0,0.333333333333333,0.666666666666667
NA,NA,Inf,6,NA,NA,NA,NA
NA,NA,Inf,6,1,0,0,0
NA,NA,Inf,7,0.5,0,0,0.5
NA,NA,Inf,7,1,0,0,0
1,1,1,7,NA,NA,NA,NA
NA,2.4,2,7,0.2,0,0.2,0
1,1,1,7,0,0,1,0
NA,6.8,3,8,0.333333333333333,0,0.25,0.0833333333333333
NA,NA,Inf,8,0.375,0.0625,0.25,0.25
2,2,2,8,0.5,0,0.5,0
NA,4.75,2,8,0.166666666666667,0,0.166666666666667,0.166666666666667
2,2,2,8,0.4,0,0.2,0.4
NA,4,3,9,0.545454545454545,0.0909090909090909,0,0.363636363636364
NA,NA,Inf,9,0,0,0.333333333333333,0.666666666666667
NA,3.5,2,9,0.6,0,0.3,0.1
NA,6,4,9,1,0,0,0
NA,NA,Inf,9,0,0,0.5,0.5
NA,NA,Inf,10,0.7,0,0.1,0.2
NA,10,5,10,0.545454545454545,0,0.0909090909090909,0.272727272727273
NA,NA,Inf,10,0.636363636363636,0,0.181818181818182,0.181818181818182
NA,3.83333333333333,3,10,0.411764705882353,0.0588235294117647,0.117647058823529,0.176470588235294
NA,2.66666666666667,2,10,0.3125,0.0625,0.375,0.25
4,2.375,2,11,0.32258064516129,0.0645161290322581,0.258064516129032,0.354838709677419
NA,2,2,11,0.4,0,0.266666666666667,0.333333333333333
NA,NA,Inf,11,0.285714285714286,0,0.142857142857143,0.142857142857143
NA,4,2,11,0.48,0.04,0.16,0.32
NA,3,3,11,0.333333333333333,0.037037037037037,0.296296296296296,0.333333333333333
NA,NA,Inf,12,0.325,0.025,0.3,0.125
NA,4.5,3,12,0.458333333333333,0.0416666666666667,0.208333333333333,0.291666666666667
NA,NA,Inf,12,0.615384615384615,0,0.0769230769230769,0.307692307692308
NA,5.36363636363636,3,12,0.59375,0.03125,0.21875,0.15625
6,5,5,12,0.55,0,0.1,0.35
NA,36,7,13,0.538461538461538,0.0256410256410256,0.230769230769231,0.179487179487179
NA,4.54608585858586,3,13,0.39622641509434,0.0943396226415094,0.264150943396226,0.113207547169811
NA,4.78723404255319,4,13,0.475,0.05,0.1,0.25
NA,3.58333333333333,2,13,0.473684210526316,0.0526315789473684,0.210526315789474,0.263157894736842
NA,5.17647058823529,2,13,0.382352941176471,0.0294117647058824,0.176470588235294,0.117647058823529
NA,4.8,3,14,0.25,0,0.125,0.208333333333333
NA,12.875,6,14,0.394736842105263,0.0789473684210526,0.131578947368421,0.315789473684211
NA,4.66666666666667,3,14,0.309859154929577,0.0845070422535211,0.267605633802817,0.183098591549296
NA,5,4,14,0.363636363636364,0.136363636363636,0.204545454545455,0.159090909090909
NA,6.22981366459627,3,14,0.326086956521739,0.0652173913043478,0.391304347826087,0.173913043478261
NA,5.66666666666667,4,15,0.339285714285714,0.0535714285714286,0.285714285714286,0.160714285714286
NA,NA,Inf,15,0.428571428571429,0,0.25,0.214285714285714
NA,3.5,2,15,0.379310344827586,0.0689655172413793,0.310344827586207,0.241379310344828
NA,5,3,15,0.347222222222222,0.0972222222222222,0.291666666666667,0.25
NA,5,3,15,0.278688524590164,0.114754098360656,0.360655737704918,0.180327868852459
NA,10.6875,4,16,0.359375,0.015625,0.25,0.1875
NA,NA,Inf,16,0.439393939393939,0.0303030303030303,0.272727272727273,0.212121212121212
NA,NA,Inf,16,0.307692307692308,0.0307692307692308,0.292307692307692,0.138461538461538
NA,6.7589605734767,4,16,0.487179487179487,0.0384615384615385,0.205128205128205,0.192307692307692
NA,4.26470588235294,3,16,0.464285714285714,0.0357142857142857,0.178571428571429,0.214285714285714
NA,5.5576694411415,3,17,0.486486486486487,0.027027027027027,0.216216216216216,0.189189189189189
NA,NA,Inf,17,0.376470588235294,0.0705882352941176,0.211764705882353,0.141176470588235
NA,19.4683544303797,5,17,0.370967741935484,0.032258064516129,0.258064516129032,0.145161290322581
NA,6.77248677248677,4,17,0.439024390243902,0.0487804878048781,0.268292682926829,0.231707317073171
NA,14,5,17,0.287671232876712,0.0547945205479452,0.273972602739726,0.219178082191781
NA,6.21052631578947,3,18,0.277777777777778,0.0666666666666667,0.322222222222222,0.177777777777778
NA,10.1995515695067,5,18,0.392405063291139,0.0506329113924051,0.215189873417722,0.215189873417722
NA,11.7,7,18,0.466666666666667,0.0380952380952381,0.2,0.219047619047619
NA,8.77098321342926,4,18,0.428571428571429,0.0549450549450549,0.208791208791209,0.175824175824176
NA,6.74647887323944,5,18,0.47887323943662,0.0563380281690141,0.183098591549296,0.253521126760563
NA,84.0153714773696,9,19,0.380952380952381,0.019047619047619,0.180952380952381,0.161904761904762
NA,5.57142857142857,3,19,0.333333333333333,0.114942528735632,0.252873563218391,0.172413793103448
NA,8.35294117647059,4,19,0.405405405405405,0.0720720720720721,0.306306306306306,0.207207207207207
NA,21.6727329289158,5,19,0.37984496124031,0.0465116279069767,0.217054263565891,0.170542635658915
NA,21.0005239717055,5,19,0.384615384615385,0.0769230769230769,0.223776223776224,0.167832167832168
NA,27.3374468085106,6,20,0.394904458598726,0.0509554140127389,0.21656050955414,0.197452229299363
NA,4.58731697465414,3,20,0.432203389830508,0.0847457627118644,0.220338983050847,0.194915254237288
NA,12.8281908092275,5,20,0.398550724637681,0.0579710144927536,0.210144927536232,0.159420289855072
NA,7.77645358479837,4,20,0.453846153846154,0.0538461538461538,0.146153846153846,0.184615384615385
NA,8.48611111111111,4,20,0.419354838709677,0.0483870967741935,0.266129032258065,0.209677419354839
NA,NA,Inf,21,0.379032258064516,0.0564516129032258,0.193548387096774,0.17741935483871
NA,13.4368507381082,4,21,0.342541436464088,0.0773480662983425,0.281767955801105,0.198895027624309
NA,26.2620983352691,5,21,0.46583850931677,0.0559006211180124,0.22360248447205,0.236024844720497
NA,NA,Inf,21,0.426829268292683,0.0487804878048781,0.225609756097561,0.158536585365854
NA,5.62457913561609,3,21,0.386243386243386,0.0529100529100529,0.253968253968254,0.222222222222222
NA,12.7925211097708,5,22,0.393333333333333,0.0666666666666667,0.346666666666667,0.193333333333333
NA,8.27862272120522,4,22,0.367231638418079,0.0451977401129944,0.27683615819209,0.15819209039548
NA,57.0540509915014,7,22,0.413333333333333,0.0466666666666667,0.213333333333333,0.146666666666667
NA,NA,NA,22,0.375565610859729,0.0497737556561086,0.230769230769231,0.217194570135747
NA,NA,Inf,22,0.341772151898734,0.0506329113924051,0.221518987341772,0.183544303797468
NA,17.0881938779746,4,23,0.359375,0.0625,0.213541666666667,0.151041666666667
NA,5.62086164971619,3,23,0.426315789473684,0.0578947368421053,0.268421052631579,0.189473684210526
NA,14.3194529387259,5,23,0.442176870748299,0.0272108843537415,0.26530612244898,0.19047619047619
NA,8.07972331381411,4,23,0.365168539325843,0.0449438202247191,0.275280898876405,0.179775280898876
NA,29.3425617985825,5,23,0.435779816513761,0.0458715596330275,0.206422018348624,0.178899082568807
NA,NA,NA,24,0.377118644067797,0.0466101694915254,0.266949152542373,0.190677966101695
NA,40.9318245878368,8,24,0.434285714285714,0.0457142857142857,0.2,0.205714285714286
NA,7.42393793335736,3,24,0.410958904109589,0.0593607305936073,0.255707762557078,0.187214611872146
NA,22.054498759279,5,24,0.323943661971831,0.0516431924882629,0.253521126760563,0.178403755868545
NA,30.4241952240651,7,24,0.414746543778802,0.0460829493087558,0.19815668202765,0.188940092165899
NA,27.505311361301,5,25,0.394648829431438,0.0568561872909699,0.210702341137124,0.187290969899666
NA,8.44152641001942,3,25,0.410358565737052,0.0717131474103586,0.286852589641434,0.211155378486056
NA,38.9526465416771,6,25,0.407547169811321,0.060377358490566,0.218867924528302,0.20377358490566
